old_cluster_id	new_cluster_id	name	org_type	settlement	country	qid
ORG-C01387	ORG-C01387_Q13	יידיש טעאַטער אין פּאַריז	Theatre	פאַריז	פראַנקרייך	Q90
ORG-C01387	ORG-C01387_Q13	יידישן טעאַטער אין פאַריז	Theatre	פאַריז	פראַנקרייך	Q90
ORG-C01387	ORG-C01387_Q13	יידישן טעאַטער	Theatre	פאַריז	פראַנקרייך	Q90
ORG-C01387	ORG-C01387_Q14	יידישן טעאַטער אין פּוילן	Theatre		פּוילן	Q104725
ORG-C01387	ORG-C01387_Q14	יידישן טעאַטער אין נידער-שלעזיען	Theatre		פּוילן	Q104725
ORG-C01387	ORG-C01387_Q14	יידישן טעאַטער אין פּוילן	Theatre		פּוילן	Q104725
ORG-C01387	ORG-C01387_Q14	יידישן טעאַטער	Theatre		פּוילן	Q104725
ORG-C01387	ORG-C01387_Q15	יידישן טעאַטער	Theatre	דעטראָיט		Q12439
ORG-C01387	ORG-C01387_Q15	יידישן טעאַטער אין דעטראָיט	Theatre	דעטראָיט		Q12439
ORG-C01387	ORG-C01387_Q15	יידישן טעאַטער אין דעטראָיט	Theatre	דעטראָיט		Q12439
ORG-C01387	ORG-C01387_Q15	יידישן טעאַטער אין דעטראָיט	Theatre	דעטראָיט		Q12439
ORG-C01387	ORG-C01387_Q16	יידישן טעאַטער אין יאָס	Theatre	יאָס	רומעניע	Q46852
ORG-C01387	ORG-C01387_Q16	יידישן טעאַטער	Theatre	יאַסי	רומעניע	Q46852
ORG-C01387	ORG-C01387_Q16	יידישן טעאַטער	Theatre	יאָסי	רומעניע	Q46852
ORG-C01387	ORG-C01387_Q16	יידישן טעאַטער	Theatre	יאס	רומעניע	Q46852
ORG-C01387	ORG-C01387_Q17	יידישן טעאַטער	Theatre	לאָדזש		Q580
ORG-C01387	ORG-C01387_Q17	יידישן טעאַטער אין לאָדזש	Theatre	לאָדזש		Q580
ORG-C01387	ORG-C01387_Q17	יידישן טעאַטער אין לאָדזש	Theatre	לאָדזש		Q580
ORG-C01387	ORG-C01387_Q17	יידישן טעאַטער	Theatre	לאָדזש	פּוילן	Q580
ORG-C01387	ORG-C01387_Q18	יידישן טעאַטער אין פֿילאַדעלפיע	Theatre	פֿילאדעלפיע		Q1345
ORG-C01387	ORG-C01387_Q18	יידישן טעאַטער אין פֿילאָדעלפיע	Theatre	פֿילאָדעלפיע	אמעריקע	Q1345
ORG-C01387	ORG-C01387_Q18	יידישן טעאַטער אין פֿילאַדעלפיע	Theatre	פֿילאַדעלפיע		Q1345
ORG-C01387	ORG-C01387_Q19	יידישן טעאַטער אין געטאָ	Theatre	ווילנע		Q216
ORG-C01387	ORG-C01387_Q19	יידישן טעאַטער	Theatre	ווילנע		Q216
ORG-C01387	ORG-C01387_Q19	יידישן טעאַטער אין ווילנע	Theatre	ווילנע		Q216
ORG-C01387	ORG-C01387_Q20	יידישן טעאַטער	Theatre	קליוולאַנד		Q37320
ORG-C01387	ORG-C01387_Q20	יידישן טעאַטער	Theatre	קליוולאַנד	אַמעריקע	Q37320
ORG-C01387	ORG-C01387_Q20	יידישן טעאַטער	Theatre	קליוולאַנד		Q37320
ORG-C01387	ORG-C01387_Q21	יידישן טעאַטער אין קאָוונע	Theatre	קאָוונע	ליטע	Q4115712
ORG-C01387	ORG-C01387_Q21	יידישן טעאַטער אין קאָוונע	Theatre	קאָוונע	ליטע	Q4115712
ORG-C01387	ORG-C01387_Q21	יידישן טעאַטער	Theatre	קאָוונע	ליטע	Q4115712
ORG-C01387	ORG-C01387_Q22	יידישן טעאַטער	Theatre		אָרגענטינע	Q414
ORG-C01387	ORG-C01387_Q22	יידישן טעאַטער אין אָרגענטינע	Theatre		אָרגענטינע	Q414
ORG-C01387	ORG-C01387_Q22	יידישן טעאַטער	Theatre		אָרגענטינע	Q414
ORG-C01387	ORG-C01387_Q23	יידיש טעאַטער אין בערלין	Theatre	בערלין		Q64
ORG-C01387	ORG-C01387_Q23	יידישן טעאַטער	Theatre	בערלין	דייטשלאַנד	Q64
ORG-C01387	ORG-C01387_Q23	יידיש טעאַטער אין בערלין	Theatre	בערלין		Q64
ORG-C01387	ORG-C01387_Q24	יידיש טעאַטער אין דאַנציג	Theatre	דאַנציג		Q1792
ORG-C01387	ORG-C01387_Q24	יידיש טעאַטער אין דאַנציג	Theatre	דאַנציג		Q1792
ORG-C01387	ORG-C01387_Q25	יידישן טעאַטער	Theatre	קיעוו		Q1899
ORG-C01387	ORG-C01387_Q25	יידישן טעאַטער אין קיעוו	Theatre	קיעוו		Q1899
ORG-C01387	ORG-C01387_Q26	יידישן טעאַטער	Theatre	בוקאַרעשט	רומעניע	Q19660
ORG-C01387	ORG-C01387_Q26	יידישן טעאַטער	Theatre	בוקאַרעסט	רומעניע	Q19660
ORG-C01387	ORG-C01387_Q27	יידישן טעאַטער אין רומעניע	Theatre		רומעניע	Q596609
ORG-C01387	ORG-C01387_Q27	יידישן טעאַטער אין רומעניע	Theatre		רומעניע	Q596609
ORG-C01387	ORG-C01387_Q28	יידישן טעאַטער אין רוסלאַנד	Theatre		רוסלאַנד	Q900
ORG-C01387	ORG-C01387_Q28	יידישן טעאַטער	Theatre		רוסלאַנד	Q900
ORG-C01387	ORG-C01387_Q29	יידישן טעאַטער	Theatre	באָסטאָן		Q100
ORG-C01387	ORG-C01387_Q30	יידישן טעאַטער	Theatre	טשענסטאָכאָוו		Q103217
ORG-C01387	ORG-C01387_Q31	יידיש טעאַטער אין פּאָלטאָוואָ	Theatre	פּאָלטאָוואָ		Q125286
ORG-C01387	ORG-C01387_Q32	יידישן טעאַטער	Theatre	מעקסיקאָ	מעקסיקאָ	Q1489
ORG-C01387	ORG-C01387_Q33	יידישן טעאַטער	Theatre	האַוואַנאַ	קובאַ	Q1563
ORG-C01387	ORG-C01387_Q34	יידישן טעאַטער	Theatre	זשיטאָמיר		Q156713
ORG-C01387	ORG-C01387_Q35	יידישן טעאַטער אין טשערנאָוויץ	Theatre	טשערנאָוויץ		Q157725
ORG-C01387	ORG-C01387_Q36	יידישן טעאַטער	Theatre	דענווער	אַמעריקע	Q16554
ORG-C01387	ORG-C01387_Q37	יידישן טעאַטער	Theatre	בודאָפּעסט		Q1781
ORG-C01387	ORG-C01387_Q38	יידיש טעאַטער אין מינסק	Theatre	מינסק		Q2280
ORG-C01387	ORG-C01387_Q39	יידישן טעאַטער אין נואַרק	Theatre	נואַרק		Q25395
ORG-C01387	ORG-C01387_Q40	יידישן טעאַטער	Theatre		דרום-אפריקע	Q258
ORG-C01387	ORG-C01387_Q41	יידישן טעאַטער אין טשעלסי	Theatre	טשעלסי		Q3245
ORG-C01387	ORG-C01387_Q42	יידיש טעאַטער אין ראָסטאָוו	Theatre	ראָסטאָוו		Q34125
ORG-C01387	ORG-C01387_Q43	יידישן טעאַטער	Theatre	כאַרקאָוו		Q42308
ORG-C01387	ORG-C01387_Q44	יידישן טעאַטער	Theatre	באָלטימאָר	אַמעריקע	Q5092
ORG-C01387	ORG-C01387_Q45	יידישן טעאַטער	Theatre	ביראַ בידזשאַן		Q5717
ORG-C01387	ORG-C01387_Q46	יידישע טעאַטער געזעלשאַפֿט	Theatre	פּעטערבורג		Q656
ORG-C00065	ORG-C00065_Q01	די אידישע צייטונג	Journals/ Newspapers		אָרגענטינע	Q414
ORG-C00065	ORG-C00065_Q01	די אידישע צייטונג	Journals/ Newspapers	ארגענטינע		Q414
ORG-C00065	ORG-C00065_Q01	אידישע צייטונג	Journals/ Newspapers		אַרגענטינע	Q414
ORG-C00065	ORG-C00065_Q01	די אידישע צייטונג	Journals/ Newspapers	ב'אַ		
ORG-C00065	ORG-C00065_Q01	די אידישע צייטונג	Journals/ Newspapers			
ORG-C00065	ORG-C00065_Q01	די אידישע צייטונג	Journals/ Newspapers			
ORG-C00065	ORG-C00065_Q01	די אידישע צייטונג	Journals/ Newspapers	ב'א		
ORG-C00065	ORG-C00065_Q01	די אידישע צייטונג	Journals/ Newspapers			
ORG-C00065	ORG-C00065_Q02	אידישע צייטונג	Journals/ Newspapers	ב. א.		Q1486
ORG-C00065	ORG-C00065_Q02	די אידישע צייטונג	Journals/ Newspapers	בוענאָס-איירעס	אָרגענטינע	Q1486
ORG-C00065	ORG-C00065_Q03	די אידישע צייטונג	Journals/ Newspapers	אַנטווערפּען		Q12892
ORG-C00065	ORG-C00065_Q04	אידישע צייטונג	Journals/ Newspapers	ווילנע		Q216
ORG-C00066	ORG-C00066_Q01	די פּרעסע	Journals/ Newspapers	בוענאָס איירעס	אַרגענטינע	Q1486
ORG-C00066	ORG-C00066_Q01	די פּרעסע	Journals/ Newspapers	בוענאָס איירעס		Q1486
ORG-C00066	ORG-C00066_Q01	די פּרעסע	Journals/ Newspapers	בוענאָס איירעס	אַרגענטינע	Q1486
ORG-C00066	ORG-C00066_Q01	די פּרעסע	Journals/ Newspapers	בוענאָס איירעס	אַרגענטינע	Q1486
ORG-C00066	ORG-C00066_Q01	פרעסע	Journals/ Newspapers	בוענאָס איירעס	אַרגענטינע	Q1486
ORG-C00066	ORG-C00066_Q01	די פּרעסע	Journals/ Newspapers	בוענאָס-איירעס	ארגענטינע	Q1486
ORG-C00066	ORG-C00066_Q01	די פּרעסע	Journals/ Newspapers			
ORG-C00066	ORG-C00066_Q01	די פּרעסע	Journals/ Newspapers			
ORG-C00066	ORG-C00066_Q01	די פּרעסע	Journals/ Newspapers			
ORG-C00066	ORG-C00066_Q02	די פּרעסע	Journals/ Newspapers		אַרגענטינע	Q414
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution	ווילנע		Q216
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution	ווילנע		Q216
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution	ווילנע		Q216
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution	ווילנע		Q216
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution	ווילנע		Q216
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution	ווילנע	ליטע	Q216
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution	ווילנע	ליטע	Q216
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q01	"ייוו""אָ"	Heritage Institution			
ORG-C00067	ORG-C00067_Q02	"ייוו""אָ"	Heritage Institution		אָרגענטינע	Q414
ORG-C00067	ORG-C00067_Q02	"ייוו""אָ"	Heritage Institution		אָרגענטינע	Q414
ORG-C00067	ORG-C00067_Q03	"ייוו""אָ"	Heritage Institution	שיקאַגאָ		Q1297
ORG-C00067	ORG-C00067_Q04	"ייוו""אָ"	Heritage Institution	פֿילאַדעלפיע		Q1345
ORG-C00067	ORG-C00067_Q05	"ייוו""אָ"	Heritage Institution	וואַרשע		Q270
ORG-C00067	ORG-C00067_Q06	"ייוו""אָ"	Heritage Institution	ניו-יאָרק	אַמעריקע	Q60
ORG-C00067	ORG-C00067_Q07	"ייוו""אָ"	Heritage Institution	מיאמי		Q8652
ORG-C00085	ORG-C00085_Q01	אָלימפּיאַ טעאַטער	Theatre	בוענאָס-איירעס	אַרגענטינע	Q1486
ORG-C00085	ORG-C00085_Q01	אָלימפּיאַ טעאַטער	Theatre	בוענאָס איירעס	אַרגענטינע	Q1486
ORG-C00085	ORG-C00085_Q01	אַלימפּיאַ טעאַטער	Theatre	בוענאָס-אַיירעס	בוענאָס-אַיירעס	Q1486
ORG-C00085	ORG-C00085_Q01	אָלימפּיאַ טעאַטער	Theatre	בוענאָס איירעס		Q1486
ORG-C00085	ORG-C00085_Q01	אַלימפּיאָ	Theatre			
ORG-C00085	ORG-C00085_Q01	אַלימפּיאָ	Theatre			
ORG-C00085	ORG-C00085_Q02	אָלימפּיאַ טעאַטער	Theatre	לאָדזש		Q580
ORG-C00091	ORG-C00091_Q01	קאָנסערוואַטאָריום	Education	ווין		Q1741
ORG-C00091	ORG-C00091_Q02	קאָנסערוואַטאָריום	Education	אָדעם		Q1874
ORG-C00091	ORG-C00091_Q03	קאָנסערוואַטאָריום	Education	קיעוו		Q1899
ORG-C00091	ORG-C00091_Q04	קאָנסערוואַטאָריום	Education	פּעטערסבורג		Q656
ORG-C00094	ORG-C00094_Q01	אָרטיקער קאָנסערוואַטאָריע	Education	טשערנאָוויץ	רומעניע	Q157725
ORG-C00094	ORG-C00094_Q01	אָרטיקער קאָנסערוואַטאָריע	Education	טשערנאָוויץ		Q157725
ORG-C00094	ORG-C00094_Q02	אָרטיקער קאָנסערוואַטאָריע	Education	אָדעס		Q1874
ORG-C00094	ORG-C00094_Q03	אָרטיקער קאָנסערוואַטאָריע	Education	קיעוו	אוקראָאינע	Q1899
ORG-C00094	ORG-C00094_Q04	אָרטיקער קאָנסערוואַטאָריע	Education	וואַרשע	פּוילן	Q270
ORG-C00094	ORG-C00094_Q05	אָרטיקער קאָנסערוואַטאָריע	Education	סינסינעטי	אַמעריקע	Q43196
ORG-C00094	ORG-C00094_Q06	דער דאָרטיקער קאָנסערוואַטאָריע	Education	פּעטערבורג		Q656
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו-יאָרק	אמעריקע	Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q01	פֿאָלקס-טעאַטער	Theatre			
ORG-C00096	ORG-C00096_Q02	פֿאָלקס-טעאַטער	Theatre	בוענאָס איירעס		Q1486
ORG-C00096	ORG-C00096_Q03	פֿאָלקס-טעאַטער	Theatre	ריגע		Q1773
ORG-C00096	ORG-C00096_Q04	פֿאָלקס-טעאַטער	Theatre	ווילנע		Q216
ORG-C00096	ORG-C00096_Q05	פֿאָלקס-טעאַטער	Theatre		אָרגענטינע	Q414
ORG-C00096	ORG-C00096_Q06	פֿאָלקס-טעאַטער	Theatre	לאַס אַנדזשעלעס		Q65
ORG-C00096	ORG-C00096_Q07	פֿאָלקס-טעאַטער	Theatre	לאָנדאָן		Q84
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע		Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע	פּוילן	Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע		Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע	פּוילן	Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע		Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע	פּוילן	Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע		Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע		Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע		Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע		Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע		Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	וואַרשע	פּוילן	Q270
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization	נאָוואַראַדאָמסק		
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization			
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization			
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization			
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization			
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization			
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization			
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization			
ORG-C00114	ORG-C00114_Q01	הזמיר	Musical organization			
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש	פּוילן	Q580
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש	פּוילן	Q580
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש	פּוילן	Q580
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש		Q580
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש	פּוילן	Q580
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש		Q580
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש		Q580
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש		Q580
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש		Q580
ORG-C00114	ORG-C00114_Q02	הזמיר	Musical organization	לאָדזש		Q580
ORG-C00114	ORG-C00114_Q03	הזמיר	Musical organization	פּאַריז	פֿראַנקרייך	Q90
