hub_id	canonical_heading	n_entries	n_db_rows	n_surfaces	entry_person_ids	db_ids	volumes	birth_date	death_date	evidence	pending_drafts	multi_db	non_person	top_surfaces
HUB-D710	שעהנגאָלד אבא [אַלבערט]	1	1	5	P-4-facs_270_tr_1754998435	710	4	1856	1909-04-09	ra_align	0	0	0	אבאַ שיינגאָלד|אַבאַ שעהנגאָלד|אַלבּערט|שעהנגאָלד|אבאַ
HUB-D711	קוראַזש, גאָדל [?]	1	1	1	P-4-facs_251_tr_1754998368	711	4			ra_align	0	0	0	קוראַזש
HUB-D713	וויינבלאַט, ישראל [וואורצל]	1	1	1	P-1-facs_356_tr_1741260401	713	1	1853	1918-05-27	ra_align	0	0	0	ישראל וויינבלאַט
HUB-D714	פיינמאַן, זיגמונד	1	1	9	P-4-facs_70_r	714	4	1862-04-28	1909-07-01	ra_align	0	0	0	פֿיינמאַן|זיגמונט פֿיינמאַן|זיגמונט פיינמאַן|זיגמונד פֿיינמאַן|פֿיינמאָן
HUB-D715	סימאָוויטש, אַברהם	1	1	2	P-2-facs_352_r_2	715	2		19..	ra_align	0	0	0	אַברהם סימאָוויטש|סימאָוויטש
HUB-D717	זילבערמאַן, אַסתר	1	1	1	P-1-facs_407_tr_1739715072	717	1			ra_align	0	0	0	זילבערמאַן
HUB-D718	עדעלשטיין, פאולינאַ [פינקעלשטיין]	1	1	3	P-2-facs_383_r_91	718	2			ra_align	0	0	0	עדעלשטיינ׳ען|פּאַולינאַ עדעלשטיין|פאולינא
HUB-D719	באַראָדקין, סאָניאַ	1	1	1	P-1-facs_78_tr_1740521038	719	1			ra_align	0	0	0	מרס. באַראָדקין
HUB-D720	סימאָנאָף, משה	1	1	1	P-2-facs_353_tr_1744365776	720	2	1859	1930-08-31	ra_align	0	0	0	משה סימאָנאָף
HUB-D721	קעסלער, דוד	1	1	3	P-4-facs_143_tr_1754377592	721	4	1860	1920-05-14	ra_align	0	0	0	דוד קעסלער|קעסלערן|דייוויד קעסלער
HUB-D723	קאַרפּ, סאָפיע	1	1	4	P-4-facs_92_r_1	723	4	1859~	1904-03-30	ra_align	0	0	0	סאָפיע קאַרפּ|קאַרפּ|סאָפיע|סאָפֿיע קאָרפּ
HUB-D724	מאַרקס, דאָלף [ראָדקינסאָן]	1	1	3	P-2-facs_243_tr_1744280772	724	2	1887	1930-05-06	ra_align	0	0	0	רודאָלף מאַרקס|מאַרקס|ראָדקינסאָן
HUB-D725	שענקמאַן, דוד (?]	1	1	0	P-4-facs_88_tr_1753938255	725	4			ra_align	0	0	0	
HUB-D726	שענקמאַן, יאָסעלע	1	1	1	P-5-facs_593_tr_1739221062	726	5			ra_align	0	0	0	שענקמאַן
HUB-D727	שענקמאַן, זיגמונד (זיינוול]	1	1	1	P-4-facs_87_tr_1753938277	727	4	1866-05-28	1932-09-18	ra_align	0	0	0	זאַנוול שענקמאַן
HUB-D728	בוים אַברהם	1	1	0	P-1-facs_90_tr_1740521094	728	1	1864	1901	ra_align	0	0	0	
HUB-D729	טאַנצמאַן, אַברהם-יצחק	1	1	5	P-2-facs_34_tr_1744131414	729	2	1857-11-12	1906-11-13	ra_align	0	0	0	אַברהם-יצחק טאַנצמאַן|אַברהם טאַנצמאַן|א. טאַנצמאַן|מר. טאַנצמאַן|טאַנצמאַנען
HUB-D730	טאַנצמאַן, יאָזעף	1	1	2	P-2-facs_36_tr_1744131432	730	2	1886-10-16	1931-04-04	ra_align	0	0	0	י. טאַנצמאַן|יאָזער טאַנצמאַן
HUB-D732	מאַנדעלקערן, יאָזעף	1	1	1	P-2-facs_219_tr_1744280729	732	2			ra_align	0	0	0	מאַנדעלקערן
HUB-D733	וואַכטעל, יוסף	1	1	2	P-1-facs_339_tr_1741260410	733	1			ra_align	0	0	0	יוסף וואַכטעל|וואַכטעל
HUB-D734	נעכאַמקאָס, מישע	1	1	0	P-2-facs_321_tr_1744365722	734	2	1865-06-14		ra_align	0	0	0	
HUB-D735	אַבראַמסאָן, אייוואָן	1	1	2	P-1-facs_20_tr_1740515229	735	1	1870-09-03		ra_align	0	0	0	א. אַבראַמסאָן|אייווען אַבראַמסאָן
HUB-D736	שעהנגאָלד, קלאַראַ	1	1	4	P-4-facs_274_tr_1754998433	736	4			ra_align	0	0	0	חיה-שרה (קלאַראַ) שעהנגאָלד|חיה-שרה שעהנגאָלד|קלאַראַ שעהנגאָלד|שעהנגאָלדס
HUB-D740	אַדלער, סעם	1	1	2	P-1-facs_31_r	740	1	1868~	1925-11-26	ra_align	0	0	0	סעם אַדלער|סעם אַדלערס
HUB-D741	גרינבערג, צעזאַר [בצלאַל]	1	1	3	P-1-facs_283_tr_1741260236	741	1	1855-03-15		ra_align	0	0	0	צעזאָר גרינבערג|בצלאַל גרינבערג|צעזאָר
HUB-D742	אַבראַמאָוויטש, בינע [פוקס]	1	1	3	P-1-facs_18_TextRegion_1711991747546_2519	742	1	1865-10-30		ra_align	0	0	0	בינע אַבראַמאָוויטש|בינע פֿוקס|ב. אַבראַמאָוויטש
HUB-D744	פרענק, יעקב	1	1	1	P-6-facs_70_tr_1747746125	744	6	1872-06-22	1942-11	ra_align	0	0	0	יעקב פרענק
HUB-D745	נאַטאַנזאָן, טשאַרלס	2	1	4	P-2-facs_308_r_2|P-2-facs_309_tr_1744365735	745	2	1874-12		ra_align	0	0	0	טשאַרלס נאַטאַנסאָן|טש. נאַטאַנסאָן|טשאַרל נאַטאַנסאָן|טשאַרלי נאַטאַנסאָן
HUB-D746	באַרסקי, ישראל	1	1	1	P-1-facs_81_tr_1740521171	746	1		1900	ra_align	0	0	0	ישראל באַרסקי
HUB-D747	גאָלובאַק, לעאָן	1	1	2	P-1-facs_209_tr_1741260248	747	1			ra_align	0	0	0	לעאָן גאָלובאַק|ל. גאָלובאָק
HUB-D750	דובינסקאַ, דאָראַ [ראָבורין]	1	1	0	P-1-facs_289_tr_1739714916	750	1			ra_align	0	0	0	
HUB-D751	העלמאַן, זיידל שמואַל-יהודה	1	1	2	P-1-facs_332_tr_1741260410	751	1	1855		ra_align	0	0	0	ז. העלמאַן|ז. העלמאַן (הזמן)
HUB-D752	ווייסמאַן, ראובן	1	1	1	P-1-facs_367_tr_1741260402	752	1	1855-02-25		ra_align	0	0	0	ראובן ווייסמאַן
HUB-D753	לערער זלמן	1	1	0	P-2-facs_177_tr_1744279201	753	2	1896-03-18		ra_align	0	0	0	
HUB-D754	לערער אַדאָלף (אהרן)	1	1	0	P-2-facs_177_tr_1744279199	754	2	1888-10-21		ra_align	0	0	0	
HUB-D757	גאָלד, לייבוש	1	1	1	P-1-facs_147_tr_1740521016	757	1	186	1922-02-26	ra_align	0	0	0	לייבוש גאָלד
HUB-D759	מאָגולעסקאָ, אַמאַליע [פינקעלשטיין]	1	1	3	P-2-facs_198_r	759	2	1860~	1929	ra_align	0	0	0	אַמאַלייע|אַמאַליע|מאָגולעסקו
HUB-D760	מאַנע, עני [אייזענבערג]	1	1	0	P-2-facs_220_tr_1744280762	760	2	1868-01-14		ra_align	0	0	0	
HUB-D761	קעסלער יאָזעף	1	1	11	P-4-facs_261_tr_1754998424	761	4	1881	1933-02-22	ra_align	0	0	0	קעסלער|יאָזעף קעסלער|יאָזער קעסלער|דזשאָזעף קעסלער|אָזעף קעסלער
HUB-D762	ליפּצין, קעני [קריינע סאָניעס, סאַכאַר]	1	1	1	P-2-facs_162_tr_1744279209	762	2	1856~	1918-09-28	ra_align	0	0	0	קעני ליפּצין
HUB-D765	מאַנע, סאָלאָמאָן	1	1	1	P-2-facs_219_tr_1744280715	765	2	1858~	1922-06-22	ra_align	0	0	0	מאַנע
HUB-D767	וואָלף פרענק	1	1	1	P-6-facs_262_tr_1747928892	767	6			ra_align	0	0	0	פרענק וואָלף
HUB-D768	ספּיוואַקאָווסקי, יעקב	1	1	3	P-2-facs_372_tr_1744366832	768	2	1852-12-22	1919-09-25	ra_align	0	0	0	ספּיוואַקאָווסקי|יעקב ספּיוואַקאָווסקי|עקב ספּיוואַקאָווסקי
HUB-D769	פינקעל, אַנעטא [שוואַרץ]	1	1	1	P-4-facs_137_tr_1754224982	769	4		1926	ra_align	0	0	0	אַנעטאַ פינקעל
HUB-D770	טאָמאַשעווסקי, בעסי [ברכה באומפעלד-קויפמאַן]	1	1	4	P-2-facs_28_tr_1744131420	770	2	1873		ra_align	0	0	0	בעסי טאָמאַשעווסקי|ב. טאָמאַשעווסקי|בעס' טאָמאָשעווסקי|בעסי קויפמאַן
HUB-D775	זשופּניק, [?]	1	1	0	P-1-facs_414_tr_1739715077	775	1			ra_align	0	0	0	
HUB-D781	ספעקטאָר לעאָן	1	1	1	P-2-facs_376_tr_1744366815	781	2			ra_align	0	0	0	ספּעקטאָר
HUB-D782	ווייס, לואיס [לוי]	1	1	2	P-1-facs_363_TextRegion_1710854112959_462	782	1	1891-08-15		ra_align	0	0	0	לואי ווייס|לואיס ווייס
HUB-D783	בראון, מאָריס [מנחם-מענדל בראַנשטיין]	1	1	2	P-1-facs_134_tr_1740520967	783	1	1900-01-14		ra_align	0	0	0	מאָריס בראון|מאָריס בראַון
HUB-D785	רייזען, זלמן	1	1	5	P-3-facs_355_tr_1755856094	785	3			human_align	0	0	0	זלמן רייזען|ז. רייזען|זלמן רייזינס|זלמן רייזן|זלמן רייזע
HUB-D786	ספּעקטאָר, בעטי (מאַגידאָוו]	1	1	0	P-2-facs_376_tr_1744366801	786	2			ra_align	0	0	0	
HUB-D788	גאָלדבערג, מאָריס	1	1	2	P-1-facs_150_tr_1740521115	788	1	1874	1925-08-16	ra_align	0	0	0	מ. גאָלדבערג|מאָריס גאָלדבערג
HUB-D789	גאָלובאַק, מיראָן ע.	1	1	2	P-1-facs_210_tr_1741260180	789	1	1863-01-27	1921-08-30	ra_align	0	0	0	מיראָן גאָלובאַק|מיראָן
HUB-D790	ראָזענטאַל, נייטן (נחום]	1	1	2	P-3-facs_318_tr_1756045383	790	3			human_align	0	0	0	נייטאַן ראָזענטאָל|נייטאן ראָזענטאָ
HUB-D791	באָיארסקי-באָגאָרט, רפֿאל	1	1	0	P-1-facs_76_tr_1740520936	791	1	1868-12-15	1925-08-01	ra_align	0	0	0	
HUB-D795	בערקאָוויטש, אַברהם	1	1	2	P-1-facs_121_tr_1740521043	795	1	1901-02-28		ra_align	0	0	0	בערקאָוויטש|א. בערקאָוויטש
HUB-D804	גאָלדפֿאַדען, אַברהם [גאָלדענפֿאָדים]	1	1	3	P-1-facs_154_tr_1714741532	804	1	1840-07-12		ra_align	0	0	0	גאָלדפֿאַדען|אַברהם גאָלדפֿאַדען|אַברהם גאָלדפֿאַדענס
HUB-D809	דזשייקאָבּסאָן, דזשייקאָבּ	2	1	0	P-1-facs_292_r_6|P-1-facs_292_tr_1741260510	809	1			ra_align	0	0	0	
HUB-D812	נאָדאָלסקי, לעאָן (לייב)	1	1	1	P-2-facs_301_tr_1744365783	812	2	1865-02-10		ra_align	0	0	0	לעאָן נאַדאָלסקי
HUB-D813	טענענהאָלץ, אליהוּ	1	1	5	P-2-facs_51_tr_1744131372	813	2	1890-02-17		ra_align	0	0	0	אַליהן טענענהאָלץ|אַליהו טענענהאָלץ|אַליהו טענענהאָלצס|א. טענענהאָלץ|טענענהאָלץ
HUB-D814	צווייבעל, לואיס	1	1	1	P-6-facs_18_tr_1747746220	814	6	1862	1907	ra_align	0	0	0	צווייפעל
HUB-D816	ליוויי, מאַקס	2	1	2	P-2-facs_133_tr_1744279136|P-2-facs_178_r_2	816	2			ra_align	0	0	0	ליוויי|ליוויי מאַקס
HUB-D817	פֿיינמאַן, דיינע	1	1	3	P-6-facs_203_tr_1747929008	817	6	1870-12-20	1946-02-21	ra_align	0	0	0	דיינע פֿיינמאַן|דיינע פיינמאַן|דיינע שטעטין [פֿיינמאַן]
HUB-D819	עדעלמאַן, וואָלף	1	1	1	P-2-facs_381_tr_1744366860	819	2	1854	1920-02-19	ra_align	0	0	0	וואָלף עדעלמאָן
HUB-D825	ווייסמאַן, דאָראַ	2	1	1	P-1-facs_366_tr_1741260403|P-6-facs_165_tr_1747825091	825	1|6			ra_align	0	0	0	דאָראַ ווייסמאַן
HUB-D838	קראַנצפעלד שרה	1	1	1	P-4-facs_120_tr_1753936413	838	4			ra_align	0	0	0	קראַנצפעלד
HUB-D840	נאַדאָלסקי, סאָניאַ [שרה קאַץ]	1	1	2	P-2-facs_302_tr_1744365753	840	2	1887-09-01		ra_align	0	0	0	סאָניאַ נאַדאָלסקי|נאַדאָלסקי
HUB-D842	מאָריסאָן, מאָריטץ [משה קאָהן]	1	1	4	P-2-facs_232_tr_1744280746	842	2	1885~	1917-08-28	ra_align	0	0	0	מאָריס מאָריסאָן|מאָריסאָן|מאָריסאָנען|קאָהן
HUB-D843	"שמ""ר [שייקעוויטש. נחום מאיר]"	1	1	2	P-3-facs_250_r	843	3			human_align	0	0	0	"שמ""ר-שייקעוויטש|שייקעוויטש-שמ""ר"
HUB-D845	טאָמאַשעווסקי, פּנחס	1	1	1	P-2-facs_32_tr_1744131393	845	2	1842	1914-01-21	ra_align	0	0	0	פּנחס טאָמאַשעווסקי
HUB-D850	רוסאַטאָ, הענרי	1	1	2	P-4-facs_69_r	850	4	1869-03-28	1925-02-14	ra_align	0	0	0	ה. א. רוסאָטאָ|ה. רוסאָטאָ
HUB-D852	ברוידי יוסף	1	1	5	P-1-facs_136_tr_1740521135	852	1	1877-02-12		ra_align	0	0	0	ברוידי|יאָזעף ברוידי|יאָזער ברוידי|יוסף ברוידי|י. ברוידי
HUB-D857	סאַנדלער פּרץ	1	1	0	P-2-facs_331_tr_1744365763	857	2	1881-05-18	1926-10-09	ra_align	0	0	0	
HUB-D858	ראָזענטאַל, סאַבינאַ	1	1	3	P-4-facs_276_tr_1754998432	858	4	1880	1945-12-11	ra_align	0	0	0	סאַבינאַ|סאַבינאַ ראָזענטאַל|סאַבינאַ ראָזענטאַל (וויינבלאַט)
HUB-D859	בערנשטיין, בערל [בורשטין]	1	1	3	P-1-facs_120_tr_1740521118	859	1	1860	1992-08-29	ra_align	0	0	0	בערנשטיין|בערל בערנשטיין|בערנארד בערנשטיין
HUB-D863	מיניקעס, חנן-יעקב	1	1	3	P-2-facs_270_tr_1744280698	863	2	1867	1932-03-27	ra_align	0	0	0	י. מיניקעס|מיניקע|מיניקעס
HUB-D865	מעלצער, אַדאָלף	1	1	3	P-2-facs_284_tr_1744280792	865	2	1874-06-16	1929-08-04	ra_align	0	0	0	אַדאָלף מעלצער|אַדאָלף עלצער|אַראָלף מעלצער
HUB-D866	פידלער הערמאַן [אַברהם הערש]	1	1	1	P-3-facs_278_tr_1755674209	866	3			human_align	0	0	0	הערמאַן פידלער
HUB-D877	בעלזער, יודל [ספּיוואַק]	1	1	3	P-6-facs_28_r_2	877	6		1958-01-26	human_align	0	0	0	יודעלע בעלזער|יידל בעלזער|יידעלע בעלזער
HUB-D880	סענדלער יעקב-קאָפּל	1	1	2	P-2-facs_365_tr_1744366824	880	2	186	1931-03	ra_align	0	0	0	יעקב סאַנדלער|י. סענדלער
HUB-D881	אָלשאַנעצקי, אַלעקסאַנדער [יהושע]	1	1	5	P-1-facs_49_tr_1740521087	881	1	1892-10-23		ra_align	0	0	0	א. אָלשאַנעצקי|אַלעקסאַנדער אָלשאַנעצקי|אַלשאַנעצקי|א. אָלשאַגעצקי|אָלשאַנעצקין
HUB-D882	לעבעדיעוו, אהרן	1	1	4	P-2-facs_175_tr_1744279183	882	2			ra_align	0	0	0	אהרן לעבעדעוו|אהרן לעבעדיעוו|לעבעדעוו|לעבעדיעוון
HUB-D883	קאַהאַן, אב [רהם]	1	1	5	P-4-facs_334_tr_1754998419	883	4	1860-07-06		ra_align	0	0	0	אב. קאַהאַן|אַברהם קאַהאַן|אייב קאַהאַן|Abraham Cahan|אב. קאַהאַנס
HUB-D890	גאָרין, ב. [יצחק גוידאָ-הוידאַ]	1	1	2	P-1-facs_248_tr_1741260287	890	1	1868-04-13	1925-04-13	ra_align	0	0	0	בּ. גאָרין|ב. נאָרין
HUB-D897	גאָלדשטיין, דזשעני	1	1	1	P-1-facs_205_tr_1741260275	897	1			ra_align	0	0	0	דזשעני גאָלדשטיין
HUB-D900	גראָדנער ישראל [ראָזענפעלד?]	1	1	1	P-1-facs_270_r_2	900	1		1887-04	ra_align	0	0	0	ישראל גראָדנער
HUB-D902	דזשייקאָבס, דזשייקאָב [יעקב יאָקובאָוויטש]	1	1	1	P-1-facs_291_tr_1741260447	902	1	1891-05-26		ra_align	0	0	0	דזשייקאָב דזשייקאָבס
HUB-D904	לעווין, הערי (הערשל)	1	1	1	P-2-facs_180_tr_1744279176	904	2	1900-09-03		ra_align	0	0	0	הערשל לעווין
HUB-D906	וואָהל, הערמאַן [צבי]	1	1	2	P-1-facs_336_tr_1741260422	906	1	1877-09-08		ra_align	0	0	0	וואָהל|הערמאַן וואַהל
HUB-D910	סיגעל וויליאָם (וועלוול-יצחק הערצאָג]	1	1	1	P-2-facs_343_tr_1744365797	910	2	1893-12-22		ra_align	0	0	0	וויליאַם סיגעל
HUB-D916	רומשינסקי, יוסף [רומשיסקי]	1	1	7	P-3-facs_402_tr_1755856047	916	3			human_align	0	0	0	יוסף רומשינסקי|יאָזעף רומשינסקי|רומשינסקי|יאָזער רומשינסקי|י. רומשינסקי
HUB-D919	דינעזאָן, יעקב	1	1	5	P-1-facs_298_tr_1741260461	919	1	1856	1919-08-29	ra_align	0	0	0	יעקב דינעזאָן|דינעזאָן|דינענזאָן|יעקב דינענזאָן|י. דינעזאָן
HUB-D920	מעסטעל, יעקב	1	1	5	P-2-facs_293_tr_1744280709	920	2	1884-02-22		ra_align	0	0	0	יעקב מעסטעל|יעקב מעסטל|י. מעסטעל|זעקב מעסטעל|יעקב מעמטעל
HUB-D922	קאָליך, יעקב	1	1	2	P-4-facs_616_tr_1755029946	922	4	1891-11-18		ra_align	0	0	0	יעקב קאַליך|קאָליך
HUB-D924	ליבּרעסקאָ, יצחק [ליבּער]	1	1	2	P-2-facs_129_tr_1744279170	924	2	1850-11-19	1930-06-11	ra_align	0	0	0	יצחק ליברעסקאָ|יצחק ליבא. רעסקאָ
HUB-D925	שלאָסבערג, יצחק	1	1	4	P-3-facs_286_tr_1755674601	925	3			human_align	0	0	0	יצחק שלאָסבערג|שלאָסבערג|י. שלאָסבערג|שלאָסבערגן
HUB-D927	לאַטיינער איזעלאַ [גיטעלע פינקעלשטיין]	1	1	1	P-2-facs_90_tr_1744131418	927	2	1860	1909-12-30	ra_align	0	0	0	לאַטיינערס
HUB-D928	גאָטליב, לואיס סילאַ	1	1	0	P-1-facs_144_tr_1740521019	928	1	1874-05-03		ra_align	0	0	0	
HUB-D929	ליבּין, ז. [ישראל-זלמן הוּרוויטש]	1	1	4	P-2-facs_121_tr_1744279175	929	2	1872-11		ra_align	0	0	0	ליבין|ז. ליבּין|ז. ליבינס|ליביז
HUB-D930	ליליענבלום, משה-לייב	1	1	5	P-2-facs_150_tr_1744279160	930	2	1843-11-03	1910-02-12	ra_align	0	0	0	משה לייב ליליענבלום|ליליענבלום|משה לייב לוליענבלום|משה לייב לילענבלום|מ. ל. ליליענבלום
HUB-D932	ליאָוו, לעאָ (משה-לייב)	1	1	2	P-2-facs_119_tr_1744279140	932	2	1878-01-15		ra_align	0	0	0	לעאָ ליאָוו|לעאָ
HUB-D939	פּיקאָן, מאַלי	1	1	3	P-3-facs_116_tr_1754820291	939	3			human_align	0	0	0	מאלי פיקאָן|פיקאָן|מאַדי פיקאָן
HUB-D946	ראָזענפעלד, מאָריס [משה יעקב, אַלטער]	1	1	2	P-4-facs_82_tr_1753938284	946	4	1862-12-28	1923-06-22	ra_align	0	0	0	מאָריס ראָזענפעלד|יעקב ראָזענפעלד
HUB-D955	טייך-גאַזניק, משה	1	1	2	P-2-facs_48_r	955	2			ra_align	0	0	0	משה טייך|מ. טייך
HUB-D958	לאַקסער, סאַבּינאַ (שרה)	1	1	0	P-2-facs_112_tr_1744279073	958	2	1871	1927-04-18	ra_align	0	0	0	
HUB-D963	שנייער, סעם	1	1	1	P-4-facs_115_tr_1753936446	963	4	1878	1915	ra_align	0	0	0	סעם שנייער
HUB-D964	ראָטשטיין, עליאַס	1	1	2	P-4-facs_274_tr_1754998431	964	4	1873-02-16	1932-02-14	ra_align	0	0	0	עליאַס ראָטשטיין|ראָטשטיינען
HUB-D967	בראָנעצקי, סעם [יאָקובאָוויטש]	2	1	5	P-6-facs_142_tr_1747825180|P-6-facs_266_tr_1747929004	967	6	1894	1922-11-27	human_align|ra_align	0	0	0	פֿיליפּ קראַנץ|סעם בראָנעצקי|פיליפּ קראַנץ|קראַנץ|ראָמבאַ
HUB-D975	קאָברין, לעאָן	1	1	5	P-4-facs_279_tr_1754998499	975	4	1872-03-15	1946-03-31	ra_align	0	0	0	לעאָן קאָבּרין|לעאָן קאָברינס|ל. קאָברין|ל. קאָברינס|קאָברינס
HUB-D980	אַקסעלראָד ראָזאַ	1	1	0	P-1-facs_61_tr_1740521158	980	1		1914/1915	ra_align	0	0	0	
HUB-D981	פּערלמוטער, שלום	1	1	1	P-3-facs_133_tr_1755157303	981	3			human_align	0	0	0	שלום פּערלמוטער
HUB-D984	מעסטעל, מאיר	2	1	1	P-2-facs_296_r|P-5-facs_112_tr_1733832830	984	2|5	1902-03		ra_align	0	0	0	מעסטעל
HUB-D985	אוריך, סאמי [שמאי, גדליהו]	1	1	0	P-5-facs_24_r_159	985	5	1882-12-28	1943	ra_align	0	0	0	
HUB-D986	אוריך, צילע [חיה צילע פערער]	1	1	0	P-1-facs_39_tr_1740520985	986	1	1887-12-22		ra_align	0	0	0	
HUB-D995	אַרנשטיין, מאַרק	2	1	3	P-1-facs_65_tr_1740520947|P-5-facs_373_r	995	1|5	1878-01-02	1942	ra_align|ra_dup	0	0	0	מאַרק אַרנשטיין|אַרנשטיין|אַרנשטיינס
HUB-P-1-facs_118_r_2	בערטעל-ליבערט	1	0	2	P-1-facs_118_r_2		1				1	0	0	ליבערט|בערטער ליבערט
HUB-P-1-facs_124_tr_1740520974	בראָדערזינגער און פֿאָלקסינגער	1	0	2	P-1-facs_124_tr_1740520974		1	185X			1	0	0	בראָדערזינגער|בראָדערזענגער
HUB-P-1-facs_126_tr_1740521024	אָדעסער פֿאָלקסזינגער	1	0	0	P-1-facs_126_tr_1740521024		1				1	0	0	
HUB-P-1-facs_132_tr_1740520964	פיליפּעסקאַ און זיין פרוי דזשאַנעט	1	0	5	P-1-facs_132_tr_1740520964		1				0	0	0	זכריה פֿישל פֿיליפּעסקאָ|פ'פֿיליפּעסקאָ|פילאָפּעסקאַ|פיליפּעסקאָ|פֿיליפּעסקאַ
HUB-P-1-facs_160_r_4	„די אינטריגע אָדער דוואָסי די פּליאָטקע-מאַכערין	1	0	0	P-1-facs_160_r_4		1				1	0	0	
HUB-P-1-facs_171_tr_1714741712	שער-בלאַט פון דער וואַרשעווער אויסגאַבע	1	0	1	P-1-facs_171_tr_1714741712		1				1	0	0	בלאַט
HUB-P-1-facs_174_region_1715799875093_402	געצייכנט פון אברהם גאָלדפאַדען	1	0	3	P-1-facs_174_region_1715799875093_402		1				1	0	0	גאָלדפאַדעןס|א. גאָלדפאַדען|א. גאָלדפאַדן
HUB-P-1-facs_180_region_1715801037095_458	אַפיש פון דער קבלת-פּנים-פאָרשטעלונג	1	0	0	P-1-facs_180_region_1715801037095_458		1	1840	1908-01-09		0	0	0	
HUB-P-1-facs_184_tr_1714741505	דער געדענק-טאָוול אין מאַריענבאַד	1	0	0	P-1-facs_184_tr_1714741505		1				0	0	0	
HUB-P-1-facs_193_region_1715802361116_623	דער מאַנוסקריפּט פון ג.'ס אויטאַביאָגראַפיע — אין באַזיץ פון שלום פּערלמוטער אין ניו-יאָרק	1	0	0	P-1-facs_193_region_1715802361116_623		1				0	0	0	
HUB-P-1-facs_206_tr_1741260252	גאָלדשטיין, יוסף	1	0	0	P-1-facs_206_tr_1741260252		1	1852	1921		1	0	0	
HUB-P-1-facs_212_tr_1741260203	גאָרדאָן, נ.	1	0	0	P-1-facs_212_tr_1741260203		1				1	0	0	
HUB-P-1-facs_251_tr_1741260232	גוטמאַן, חיים	1	0	0	P-1-facs_251_tr_1741260232		1	1894-09-24			1	0	0	
HUB-P-1-facs_269_tr_1741260229	גראָדזענסקי, אהרן-יצחק	1	0	1	P-1-facs_269_tr_1741260229		1	1891-10-10			1	0	0	א. י. גראָדזענסקי
HUB-P-1-facs_282_r_7	גרינבערג, דוד	1	0	1	P-1-facs_282_r_7		1				1	0	0	ד. גרינבערג
HUB-P-1-facs_302_tr_1741260418	"„האור"""	1	0	0	P-1-facs_302_tr_1741260418		1	1921	1922		1	0	0	
HUB-P-1-facs_311_tr_1741260478	הגדה פֿון יעקינאַ	1	0	1	P-1-facs_311_tr_1741260478		1				0	0	0	יעקינאַ
HUB-P-1-facs_319_r_1	הורוויץ שאַרלאָטא [שיפרע]	1	0	4	P-1-facs_319_r_1		1	1861	XXXX-07-18		0	0	0	הוּרוויץ|שאַרלאָטע|שאַרלאָט|הורוויץן
HUB-P-1-facs_349_r	וואַרמאַן, [?]	1	0	0	P-1-facs_349_r		1				0	0	0	
HUB-P-1-facs_356_r	וויינבלאַט, סאַבינאַ	1	0	2	P-1-facs_356_r		1				0	0	0	וויינבלאַט|סאַבינאַ וויינבלאַט
HUB-P-1-facs_359_TextRegion_1710852502307_117	וויינטרויב-גראַף, לאה	1	0	0	P-1-facs_359_TextRegion_1710852502307_117		1	1888-09-10			1	0	0	
HUB-P-1-facs_35_tr_1740520974	אָדעסער פֿאָלקס-זינגער מאיר גאָרבאָי [פּאַרך]	1	0	2	P-1-facs_35_tr_1740520974		1				1	0	0	דעסער|חיים זינגער
HUB-P-1-facs_368_TextRegion_1710163037685_362	''ווילנער טרופּּע,,	1	0	1	P-1-facs_368_TextRegion_1710163037685_362		1	1916-02-18	1930		1	0	0	ווילנער
HUB-P-1-facs_382_tr_1739715278	ווערבליינסקיא יאָזעף	1	0	1	P-1-facs_382_tr_1739715278		1				1	0	0	יאָזעף ווערבליינסקי
HUB-P-1-facs_38_tr_1740521011	אוריך סאמי [שמאי, גדליהו]	1	0	1	P-1-facs_38_tr_1740521011		1	1882-12-28			1	0	0	סאמי אוריך
HUB-P-1-facs_407_r_2	זילבערמאַן, משה	1	0	3	P-1-facs_407_r_2		1				0	0	0	משה זילבערמאַן|זילבערמאָז|משה זוילבערמאַן
HUB-P-1-facs_40_r	אידישע אַקטיאָרען-יוניאָן	1	0	1	P-1-facs_40_r		1				0	0	0	יונגן דור גאַליציש-יידישע אַקטיאָרן
HUB-P-1-facs_414_tr_1739715068	זעלמאַן, לעאָן	1	0	0	P-1-facs_414_tr_1739715068		1	1880-04			1	0	0	
HUB-P-1-facs_416_tr_1739715064	חד-גדיאַ	1	0	0	P-1-facs_416_tr_1739715064		1	1922-01			1	0	0	
HUB-P-1-facs_41_r_2	איזמאַליאָננאַ	1	0	1	P-1-facs_41_r_2		1				0	0	0	איזמאַאילאָנאַ
HUB-P-1-facs_42_tr_1740520988	אייזענבערג אַווראָם	1	0	0	P-1-facs_42_tr_1740520988		1	1899-07-29			1	0	0	
HUB-P-1-facs_45_r_4	איינהאָרן, ליזאַ	1	0	1	P-1-facs_45_r_4		1	1865-12-05			0	0	0	ליזאַ איינהאָרן
HUB-P-1-facs_47_r_2	אַלטמאַן, בּאָריס	1	0	3	P-1-facs_47_r_2		1				0	0	0	באָריס אַלטמאַן|אַלטמאַן בּאָריס|אַלטמאַן
HUB-P-1-facs_72_r_5	אַשכנזי מירע	1	0	0	P-1-facs_72_r_5		1	1898-11-16			0	0	0	
