host_person_id	mention_name	gender	relation_category	relation_sentence
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031				
P-1-facs_52_tr_1740521031	א. ווייטער	male	Social_Personal	בעת וועלכע ס'איז אומגעקומען זיין נאַנטער פֿריינט א. ווייטער
P-1-facs_52_tr_1740521031	א. קאַציזנע	male	Professional_Collaboration	אין דער באַאַרבעטונג פֿון זיין נאָנטן פֿריינט א. קאַציזנע, וועלכער האָט דעם דריטן אַקט פולשטענדיק צוגעשריבן.
P-1-facs_52_tr_1740521031	אָדלערן	male	Professional_Hierarchy	דידאָזיקע דראַמע האָט אָ. [לויט דר. חיים זשיטלאָווסקי] פֿאָרגעלייענט אָדלערן ווען ער האָט גאַסטראָלירט אין וויטעבסק.
P-1-facs_52_tr_1740521031	באָראַן האָראַץ גינזבורג	male	Professional_Hierarchy	פֿירט אָן די ערשטע וויסנשאָפֿטלעכע עקספּעריציע אויפֿן נאָמען פֿון באָראַן האָראַץ גינזבורג
P-1-facs_52_tr_1740521031	דוד הערמאָן	male	Professional_Hierarchy	דוד הערמאָן האָט זיך געגרייט זיי אויסצופֿירן ביי „די ווילנער“
P-1-facs_52_tr_1740521031	דוד פינסקי	male	Professional_Collaboration	די פּיעסע איז דאָ געשפּילט געוואָרן אין דער באַאַרבעטונג פֿון דוד פינסקי (ערשטער און דריטער אַקט)
P-1-facs_52_tr_1740521031	דר. מ. הורוויטש	male	Social_Personal	באָזעצט זיך אין קליניק פֿון דר. מ. הורוויטש
P-1-facs_52_tr_1740521031	וויקטאָר טשערנאוו	male	Professional_Collaboration	די הויפּטראָלן האָבן געשפּילט חיים זשיטלאָווסקי (אָגענט פֿון דער אָכראַנקע) און וויקטאָר טשערנאוו (שפּיאָן פֿון דער זשאָנדאָרמסקער אָופּראָווע).
P-1-facs_52_tr_1740521031	ז. זילבערצווייג	male	Creative_Intellectual	וואָס איז צום ערשטן מאָל אָפּגעדרוקט געוואָרן [לויט אַ פּערזענלעכער ערקלערונג פֿון אַנ-סקי צו ז. זילבערצווייג]
P-1-facs_52_tr_1740521031	ח. נ. ביאָליקס	male	Creative_Intellectual	זי איבערזעצט אויף יידיש [דערשינען אין ווילנע 1919) פֿון ח. נ. ביאָליקס אויטאָריזירטער העברעאישער איבערזעצונג
P-1-facs_52_tr_1740521031	חיים זשיטלאָווסקי	male	Social_Personal	צו יענער צייט געהערט אויך א.'ס ערשטע באַקאַנטשאַפֿט מיט זיין חבר און פֿריינט חיים זשיטלאָווסקי.
P-1-facs_52_tr_1740521031	י. ל. פרץ	male	Creative_Intellectual	"אין 1909 האָט א. איבערזעצט אויף רוסיש און פֿאַרעפנטלעכט אין „יעוורעיסקי מיר“ פרץס „אין פּאָליש אויפֿן קייט""."
P-1-facs_52_tr_1740521031	יואל ענגעל	male	Professional_Collaboration	צוזאַמען מיט יואל ענגעל און זיין פלימעניק יודאָווין באָזוכט ער איבער 88 פּונקטן פֿון וואָלין און פּאָדאָליע
P-1-facs_52_tr_1740521031	יודאָווין	male	Family	צוזאַמען מיט יואל ענגעל און זיין פלימעניק יודאָווין באָזוכט ער איבער 88 פּונקטן
P-1-facs_52_tr_1740521031	יעקב דינעזאָן	male	Social_Personal	א. איז געבראַכט געוואָרן צו קבורה נעבן י. ל. פרץ און יעקב דינעזאָן
P-1-facs_52_tr_1740521031	מוטער *	female	Family	דערצויגן געוואָרן אונטער דער השפּעה פֿון זיין מוטער, אָן אמת יידישע בעל-הביתישע פרוי
P-1-facs_52_tr_1740521031	מענדל עלקין	male	Professional_Collaboration	מענדל עלקין, וועלכער האָט צוגעשריבן אַ נייעם צווייטן אַקט
P-1-facs_52_tr_1740521031	סטאָניסלאָווסקין	male	Professional_Hierarchy	די פּיעסע איז אָנגענומען געוואָרן פֿון סטאָניסלאָווסקין פֿאָר דער סטודיע פֿון מאָסקווער קונסט-טעאַטער
P-1-facs_52_tr_1740521031	פּ. לאַווראָוו	male	Professional_Hierarchy	פֿון 1894 ביז 1900 געוואָרן דער פּריוואָט-סעקרעטאַר פֿון רוסישן סאָציאָליסטן-פֿירער פּ. לאַווראָוו.
P-1-facs_52_tr_1740521031	פרוי דרי סאָפיאַ סירקין-בינשטיין	female	Social_Personal	פֿאַרציילונג פֿון דיכטערס פֿריינט, פרוי דרי סאָפיאַ סירקין-בינשטיין, פֿאָר וועלכער ער האָט די זאָך דערציילט קורץ פֿאָר זיין טויט.
P-1-facs_52_tr_1740521031	רב *	male	Social_Personal	צוליב די דריפות פֿון רב געצוואונגען צו פֿאָרן קיין דווינסק
P-1-facs_52_tr_1740521031	ש. ל. ציטראָן	male	Creative_Intellectual	"ש. ל. ציטראָן גיט אובער אין זיינע „דריי ליטעראַרישע דורות"" אַז אָ. האָט דערציילט"
P-1-facs_52_tr_1740521031	פֿאָטער*	male	Family	דער פֿאָטער — אַן אָנגעשטעלטער בין די פּאָליאָקאָווס אין מאָסקווע (?), פלעגט זעלטן זיין אין דער היים.
P-1-facs_56_tr_1740521000	זאָסלאָווסקי	male	Professional_Hierarchy	זינגט ער אין דער אָפּערעטע „די נשמה פֿון מיין פֿאָלק“ אין ליבערט-זאָסלאָווסקיס טרופּע.
P-1-facs_56_tr_1740521000	זייגלער	male	Professional_Hierarchy	שפּעטער שפּילט ער אין זייגלערס טרופּע אין יאָס'
P-1-facs_56_tr_1740521000	חיים מאיר סעגאָלעסקאָ	male	Professional_Hierarchy	ווען חיים מאיר סעגאָלעסקאָ קומט גאַסטראָלירן אין קעשעניעוו, און שטעלט צונויף אַ טרופּע פֿון „ליבהאָבער“, נעמט ער אים אַריין אַלס קינדער-ראָליסט, און זינגער אין כאָר
P-1-facs_56_tr_1740521000	לואי בירנבוים	male	Professional_Hierarchy	"דעם 8טן אַקטאָבער 1926 ווערט זיין פּיעסע אין „ווען דו גלויבסט"" אויפֿגעפֿירט אונטער לואי בירנבויםס רעזשי אין דעטראָיט."
P-1-facs_56_tr_1740521000	ליבערט	male	Professional_Hierarchy	זינגט ער אין דער אָפּערעטע „די נשמה פֿון מיין פֿאָלק“ אין ליבערט-זאָסלאָווסקיס טרופּע.
P-1-facs_56_tr_1740521000	ליטמאַן	male	Professional_Hierarchy	אין 1925-6 אין דעטראיט אונטער מישע פישזאָן און ליטמאַןס דירעקציע, אין 1926-8 אונטער ליטמאַן
P-1-facs_56_tr_1740521000	מישע פישזאָן	male	Professional_Hierarchy	אין 1921 ווערט ער אָנגאַזשירט אין מישע פישזאָןס יידישעס מוסטער און קונסט-טעאַטער“
P-1-facs_56_tr_1740521000	משה שאָר	male	Professional_Hierarchy	אין 1924-5 איז ער אָנגאַזשירט אין דעטראָיט אַלס סופֿלער און סטיידזש-מענעדזשער אין מישע פישזאָן און משה שאָרס טעאַטער.
P-1-facs_56_tr_1740521000	סעם אויערבאָד	male	Professional_Hierarchy	1928-9 אונטער סעם אויערבאָדס דירעקציע.
P-1-facs_56_tr_1740521000	קילימניק	male	Professional_Hierarchy	דער אויבערקאָנטאָר פֿון דער כאָר-שול, קילימניק, נעמט אים אַריין אין כאָר אַלס „אָלט“
P-1-facs_56_tr_1740521000	קלאַראַ יאָנג	female	Professional_Hierarchy	מיט קלאַראַ יאָנג איבער דער פּראָווינץ
P-1-facs_56_tr_1740521000	פֿאָטער*	male	Family	דער פֿאָטער אַ תבואָה-הענדלער.
P-1-facs_56_tr_1740521001	אָלגינסקאָיאָ	female	Professional_Hierarchy	אין 1892 ווערט ער רעזשיסער פֿון „דייטש-יידישן“ טעאַטער אונטער אָלגינסקאָיאָס דירעקצוע אין עלדאָראָדאָ
P-1-facs_56_tr_1740521001	אייזיקאָוויטש	male	Professional_Hierarchy	אין 1916-7 וואַנדערט ער אַרום מיט אייזיקאָוויטשעס טרופּע איבער דער פּראָווינץ
P-1-facs_56_tr_1740521001	וויינשטיין	male	Professional_Collaboration	אַ געוויסע צייט פֿאָרט ער אַרום אויף דער פּראָווינץ מיט די אַקטיאָרן ספּיוואָקאָווסקי, וויינשטיין און די טאַנצמאַנס
P-1-facs_56_tr_1740521001	טאַנצמאַן *	male	Professional_Collaboration	אַ געוויסע צייט פֿאָרט ער אַרום אויף דער פּראָווינץ מיט די אַקטיאָרן ספּיוואָקאָווסקי, וויינשטיין און די טאַנצמאַנס
P-1-facs_56_tr_1740521001	טאַנצמאַן *	female	Professional_Collaboration	אַ געוויסע צייט פֿאָרט ער אַרום אויף דער פּראָווינץ מיט די אַקטיאָרן ספּיוואָקאָווסקי, וויינשטיין און די טאַנצמאַנס
P-1-facs_56_tr_1740521001	כענטשינסקי	male	Professional_Hierarchy	אין 1865 געענדיקט כענטשינסקיס פּוילישע דראָמאָטישע שול
P-1-facs_56_tr_1740521001	לודוויג באָרניי	male	Professional_Collaboration	אַ געוויסע צייט צוזאַמען מיטן באַרימטן לודוויג באָרניי
P-1-facs_56_tr_1740521001	סעם אָדלער	male	Professional_Collaboration	דערנאָך פֿאָרט ער אייניקע יאָר אַרום אַלס רעזשיסער מיט קאמינסקי און סעם אָדלער
P-1-facs_56_tr_1740521001	ספּיוואָקאָווסקי	male	Professional_Collaboration	אַ געוויסע צייט פֿאָרט ער אַרום אויף דער פּראָווינץ מיט די אַקטיאָרן ספּיוואָקאָווסקי, וויינשטיין און די טאַנצמאַנס
P-1-facs_56_tr_1740521001	פישזאָן	male	Professional_Hierarchy	אין 1892 טרעט ער אויף אַלס „אָקאָסטאָ“ אין פישזאָןספּיוואָקאָווסקיס טרופּע אין וואַרשע
P-1-facs_56_tr_1740521001	קאמינסקי	male	Professional_Collaboration	דערנאָך פֿאָרט ער אייניקע יאָר אַרום אַלס רעזשיסער מיט קאמינסקי און סעם אָדלער
P-1-facs_56_tr_1740521001	רחל האָלפּערן (שפּעטער אסתר רחל קאָמינסקי)	female	Professional_Hierarchy	פֿירט דער ערשטער אָרויף אויף דער בינע רחל האָלפּערן (שפּעטער אסתר רחל קאָמינסקי)
P-1-facs_56_tr_1740521001	שילער	male	Creative_Intellectual	"געשפּילט אין קאָמינסקים טעאַטער אין וואַרשע „פֿראַנץ מאָר“ אין שילערס „רויבער"""
P-1-facs_57_tr_1740521089	ליבהאָבער*	unknown	Creative_Intellectual	"בלויז דורך ""ליבהאָבער"" זיינען אין פֿאַרשיידענע צייטן אויפֿגעפֿירט געוואָרן זיינע פּיעסן „דער לעצטער סטרייק"", „משיחס צייטן“, „גימפּעלס סדר“, „דעראָנאַרכוסט“, א. א."
P-1-facs_57_tr_1740521089	משה לייב לוליענבלום	male	Professional_Hierarchy	צו 01 יאָר אַוועק קיין ווילקאמיר, וואו ער איז געווען אַ תלמיד אין דער ישיבה פֿון משה לייב לוליענבלום.
P-1-facs_57_tr_1740521089	משכיל*	male	Family	געב. 28 אויג. 1855 אין פּאַניעוועזש, קאָוונ. געננט, ליטע, אַלס זוז פֿון אַן אָנגעזעענעם משכיל אין שטאָט.
P-1-facs_57_tr_1740521089	שטיפֿמוטער*	female	Family	צו 8 יאָר געבליבן אַ יתום, און צוליב דער שטיפֿמוטער געווען נעצוואונגען צו פֿאַרלאָזן די היים.
P-1-facs_57_tr_1740521100	זיגמונט טורקאָוו	male	Professional_Hierarchy	וועלכע ווערט דעם 25טן אַקטאָבער 1922 אויפֿגעפֿירט אין צענטראָל-טעאַטער אין וואַרשע (רעזשי זיגמונט טורקאָוו)
P-1-facs_57_tr_1740521100	יאָנאַס טורקאָוו	male	Professional_Hierarchy	"אין דעצעמבער 1928 ווערט אין וואַרשע דורך דער געזעלשאָפט „פאָרבערט-פֿילם"" אונטער דער רעזשי פֿון יאָנאַס טורקאָוו אויפגעפֿירט אַ פֿילם פון א.'ס ראָמאַן „די פּוילישע וועלדער"""
P-1-facs_57_tr_1740521100	יעקב וואַקסמאַן	male	Creative_Intellectual	דערזעלבער דאָמאָן איז אין דער דראָמאַטיזאַציע פֿון יעקב וואַקסמאַן אויפֿגעפֿירט געוואָרן 1928 אין לובלין
P-1-facs_57_tr_1740521100	פּרץן	male	Social_Personal	און זיך כאָקענט מיט פּרץן
P-1-facs_57_tr_1740521100	פאָטער *	male	Family	געלערנט ביים פֿאָטער
P-1-facs_57_tr_1740521100	תוספות יום-טוב	male	Family	די פֿאָמיליע פֿירט איר יחוס פֿון תוספות יום-טוב
P-1-facs_57_tr_1740521103	אַנטאָוויל	male	Professional_Hierarchy	"אין דער קאָאָפּעראָטיווער טרופּע א""פ פֿון כאָרדאָ און אַנטאָוויל"
P-1-facs_57_tr_1740521103	טאָכטער*	female	Family	א. האָט איבערגעלאָזט אַ טאָכטער
P-1-facs_57_tr_1740521103	כאָרדאָ	male	Professional_Hierarchy	"אין דער קאָאָפּעראָטיווער טרופּע א""פ פֿון כאָרדאָ און אַנטאָוויל"
P-1-facs_57_tr_1740521103	מ. ד. וואַקסמאַן	male	Professional_Hierarchy	"אין לאָדזשער טאָליאָ און גרויסן טעאַטער א""ך מ. ד. וואַקסמאַן"
