decision	composite_score	band	name_score	a_heading	b_heading	a_xml_id	b_xml_id	a_volume	b_volume	same_volume	a_gender	b_gender	a_db_id	b_db_id	db_agreement	source
	0.7	review	1.0	וואַלטער פּאָליאַ [שריידער]	וועליטשאַנסקי, ישראל	facs_340_tr_1741260475	facs_387_tr_1755030250	1	4	0	Female		3207		0	heading
	0.7	review	1.0	וואַלטער פּאָליאַ [שריידער]	יחזקאָל קרייסטאָל	facs_340_tr_1741260475	facs_617_r_8	1	5	0	Female		3207		0	heading
	0.7	review	1.0	וואַלטער פּאָליאַ [שריידער]	חיים-ברוך ווישאָגראָד	facs_340_tr_1741260475	facs_617_tr_1739221426	1	5	0	Female		3207		0	heading
	0.7	review	1.0	וואַלטער פּאָליאַ [שריידער]	וועליטשאַנסקי, ישראל	facs_340_tr_1741260475	facs_648_tr_1747930316	1	6	0	Female		3207		0	heading
	0.7	review	1.0	וואַלטער פּאָליאַ [שריידער]	מ. נ. וואָלפּערט	facs_340_tr_1741260475	facs_654_r_1	1	6	0	Female		3207		0	heading
	0.7	review	1.0	וואָלערשטיין, בּעני	ווייספעלד, משה	facs_340_tr_1741260477	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3201		0	heading
	0.7	review	1.0	וואָלערשטיין, בּעני	יחזקאָל קרייסטאָל	facs_340_tr_1741260477	facs_617_r_8	1	5	0	Male		3201		0	heading
	0.7	review	1.0	וואָליער, דזשעני	ווילנער, מאַקס, ר	facs_340_tr_1741260479	facs_375_tr_1741260389	1	1	1	Female		3141		0	heading
	0.7	review	1.0	וואָליער, דזשעני	וועליטשאַנסקי, ישראל	facs_340_tr_1741260479	facs_387_tr_1755030250	1	4	0	Female		3141		0	heading
	0.7	review	1.0	וואָליער, דזשעני	יחזקאָל קרייסטאָל	facs_340_tr_1741260479	facs_617_r_8	1	5	0	Female		3141		0	heading
	0.7	review	1.0	וואָליער, דזשעני	חיים-ברוך ווישאָגראָד	facs_340_tr_1741260479	facs_617_tr_1739221426	1	5	0	Female		3141		0	heading
	0.7	review	1.0	וואָליער, דזשעני	וועליטשאַנסקי, ישראל	facs_340_tr_1741260479	facs_648_tr_1747930316	1	6	0	Female		3141		0	heading
	0.7	review	1.0	וואָליער, דזשעני	מ. נ. וואָלפּערט	facs_340_tr_1741260479	facs_654_r_1	1	6	0	Female		3141		0	heading
	0.7	review	1.0	פֿריינטליך-שעף, אָניטאָ [חנה]	בעלעגאָלאָווסקאַ, אַננאַ (חנה)	facs_340_tr_1756106830	facs_421_tr_1739222380	3	5	0		Female		1244	0	heading
	0.7	review	1.0	פֿריינטליך-שעף, אָניטאָ [חנה]	עדעלמאַן-קלעבאַנאָוואַ, ניוניאַ (חנה)	facs_340_tr_1756106830	facs_547_tr_1739222039	3	5	0		Female		1541	0	heading
	0.7	review	1.0	פֿריינטליך-שעף, אָניטאָ [חנה]	חנה לעווין	facs_340_tr_1756106830	facs_660_tr_1755030252	3	4	0		Female		2257	0	heading
	0.7	review	1.0	וואָלערשטיין, עלאַ [געשפּאָס]	ווייספעלד, משה	facs_341_TextRegion_1710852325453_54	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3202		0	heading
	0.7	review	1.0	וואָלערשטיין, עלאַ [געשפּאָס]	יחזקאָל קרייסטאָל	facs_341_TextRegion_1710852325453_54	facs_617_r_8	1	5	0	Female		3202		0	heading
	0.7	review	1.0	וואָלערשטיין, סאול	ווייספעלד, משה	facs_341_TextRegion_1710852353404_65	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3206		0	heading
	0.7	review	1.0	וואָלערשטיין, סאול	יחזקאָל קרייסטאָל	facs_341_TextRegion_1710852353404_65	facs_617_r_8	1	5	0	Male		3206		0	heading
	0.7	review	1.0	וואָלערשטיין, היימי	ווייספעלד, משה	facs_341_r_7	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3204		0	heading
	0.7	review	1.0	וואָלפסזאָהן האָללע, אהרן	ווייספעלד, משה	facs_342_tr_1741260502	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3277		0	heading
	0.7	review	1.0	וואָלפסזאָהן האָללע, אהרן	וועליטשאַנסקי, ישראל	facs_342_tr_1741260502	facs_387_tr_1755030250	1	4	0	Male		3277		0	heading
	0.7	review	1.0	וואָלפסזאָהן האָללע, אהרן	וועליטשאַנסקי, ישראל	facs_342_tr_1741260502	facs_648_tr_1747930316	1	6	0	Male		3277		0	heading
	0.7	review	1.0	וואָלפֿזאָהן, יעקב-מרדכי	ווייספעלד, משה	facs_342_tr_1741260504	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3280		0	heading
	0.7	review	1.0	וואָלפֿזאָהן, יעקב-מרדכי	וועליטשאַנסקי, ישראל	facs_342_tr_1741260504	facs_387_tr_1755030250	1	4	0	Male		3280		0	heading
	0.7	review	1.0	וואָלפֿזאָהן, יעקב-מרדכי	יחזקאָל קרייסטאָל	facs_342_tr_1741260504	facs_617_r_8	1	5	0	Male		3280		0	heading
	0.7	review	1.0	וואָלפֿזאָהן, יעקב-מרדכי	וועליטשאַנסקי, ישראל	facs_342_tr_1741260504	facs_648_tr_1747930316	1	6	0	Male		3280		0	heading
	0.7	review	1.0	וואָלפֿינע, פּעסיע	ווייספעלד, משה	facs_342_tr_1741260505	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3192		0	heading
	0.7	review	1.0	וואָלפֿינע, פּעסיע	יחזקאָל קרייסטאָל	facs_342_tr_1741260505	facs_617_r_8	1	5	0	Female		3192		0	heading
	0.7	review	1.0	וואָלערשטיין, ראָזאַ	ווייספעלד, משה	facs_342_tr_1741260510	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3205		0	heading
	0.7	review	1.0	וואָלערשטיין, ראָזאַ	יחזקאָל קרייסטאָל	facs_342_tr_1741260510	facs_617_r_8	1	5	0	Female		3205		0	heading
	0.7	review	1.0	וואָלפסטאָל, חנאַ	ווייספעלד, משה	facs_343_tr_1741260417	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3278		0	heading
	0.7	review	1.0	וואָלפסטאָל, חנאַ	וועליטשאַנסקי, ישראל	facs_343_tr_1741260417	facs_387_tr_1755030250	1	4	0	Male		3278		0	heading
	0.7	review	1.0	וואָלפסטאָל, חנאַ	וועליטשאַנסקי, ישראל	facs_343_tr_1741260417	facs_648_tr_1747930316	1	6	0	Male		3278		0	heading
	0.7	review	1.0	וואָלפשטאָט, אַברהם	וועליטשאַנסקי, ישראל	facs_344_tr_1741260464	facs_387_tr_1755030250	1	4	0	Male		3279		0	heading
	0.7	review	1.0	וואָלפשטאָט, אַברהם	יחזקאָל קרייסטאָל	facs_344_tr_1741260464	facs_617_r_8	1	5	0	Male		3279		0	heading
	0.7	review	1.0	וואָלפשטאָט, אַברהם	וועליטשאַנסקי, ישראל	facs_344_tr_1741260464	facs_648_tr_1747930316	1	6	0	Male		3279		0	heading
	0.7	review	1.0	וואַסערמאַן, יעקב	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	facs_344_tr_1741260465	facs_358_tr_1741260405	1	1	1	Male		3210		0	heading
	0.7	review	1.0	וואַסערמאַן, יעקב	וויינטרויב-גראַף, לאה	facs_344_tr_1741260465	facs_359_TextRegion_1710852502307_117	1	1	1	Male		3210		0	heading
	0.7	review	1.0	וואַסערמאַן, יעקב	ווילנער, מאַקס, ר	facs_344_tr_1741260465	facs_375_tr_1741260389	1	1	1	Male		3210		0	heading
	0.7	review	1.0	וואַסערמאַן, יעקב	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_344_tr_1741260465	facs_58_tr_1733050538	1	5	0	Male		3210		0	heading
	0.7	review	1.0	וואַסערמאַן, יעקב	יחזקאָל קרייסטאָל	facs_344_tr_1741260465	facs_617_r_8	1	5	0	Male		3210		0	heading
	0.7	review	1.0	וואַסערמאַן, יעקב	מ. נ. וואָלפּערט	facs_344_tr_1741260465	facs_654_r_1	1	6	0	Male		3210		0	heading
	0.7	review	1.0	וואַקסמאַן, מאָריס [משה דוד]	יחזקאָל קרייסטאָל	facs_346_TextRegion_1710166806332_464	facs_617_r_8	1	5	0	Male		3137		0	heading
	0.7	review	1.0	וואַראָן, ליזאַ	ווייספעלד, משה	facs_347_TextRegion_1710166960652_499	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3146		0	heading
	0.7	review	1.0	וואַראָן, ליזאַ	יחזקאָל קרייסטאָל	facs_347_TextRegion_1710166960652_499	facs_617_r_8	1	5	0	Female		3146		0	heading
	0.7	review	1.0	וואַקסמאַן, ראָזאַ [רחל דינטענפאס]	ווייספעלד, משה	facs_347_TextRegion_1710166971671_511	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3138		0	heading
	0.7	review	1.0	וואַקסמאַן, ראָזאַ [רחל דינטענפאס]	יחזקאָל קרייסטאָל	facs_347_TextRegion_1710166971671_511	facs_617_r_8	1	5	0	Female		3138		0	heading
	0.7	review	1.0	וואַקסמאַן, פעני	יחזקאָל קרייסטאָל	facs_347_TextRegion_1710167012304_556	facs_617_r_8	1	5	0	Female		3136		0	heading
	0.7	review	1.0	וואַראַדי דזשוליאַ [יהודית האָבערמאַן]	ווילנער, מאַקס, ר	facs_348_tr_1741260380	facs_375_tr_1741260389	1	1	1	Female		3143		0	heading
	0.7	review	1.0	וואַראַדי דזשוליאַ [יהודית האָבערמאַן]	וועליטשאַנסקי, ישראל	facs_348_tr_1741260380	facs_387_tr_1755030250	1	4	0	Female		3143		0	heading
	0.7	review	1.0	וואַראַדי דזשוליאַ [יהודית האָבערמאַן]	יחזקאָל קרייסטאָל	facs_348_tr_1741260380	facs_617_r_8	1	5	0	Female		3143		0	heading
	0.7	review	1.0	וואַראַדי דזשוליאַ [יהודית האָבערמאַן]	חיים-ברוך ווישאָגראָד	facs_348_tr_1741260380	facs_617_tr_1739221426	1	5	0	Female		3143		0	heading
	0.7	review	1.0	וואַראַדי דזשוליאַ [יהודית האָבערמאַן]	וועליטשאַנסקי, ישראל	facs_348_tr_1741260380	facs_648_tr_1747930316	1	6	0	Female		3143		0	heading
	0.7	review	1.0	וואַראַדי דזשוליאַ [יהודית האָבערמאַן]	מ. נ. וואָלפּערט	facs_348_tr_1741260380	facs_654_r_1	1	6	0	Female		3143		0	heading
	0.7	review	1.0	וואָרדי דוד [ראָזענפעלד]	ווייספעלד, משה	facs_348_tr_1741260382	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3144		0	heading
	0.7	review	1.0	וואָרדי דוד [ראָזענפעלד]	יחזקאָל קרייסטאָל	facs_348_tr_1741260382	facs_617_r_8	1	5	0	Male		3144		0	heading
	0.7	review	1.0	וואַרמאַן, [?]	ווילנער, מאַקס, ר	facs_349_r	facs_375_tr_1741260389	1	1	1	Male		3145		0	heading
	0.7	review	1.0	וואַרמאַן, [?]	וועליטשאַנסקי, ישראל	facs_349_r	facs_387_tr_1755030250	1	4	0	Male		3145		0	heading
	0.7	review	1.0	וואַרמאַן, [?]	יחזקאָל קרייסטאָל	facs_349_r	facs_617_r_8	1	5	0	Male		3145		0	heading
	0.7	review	1.0	וואַרמאַן, [?]	חיים-ברוך ווישאָגראָד	facs_349_r	facs_617_tr_1739221426	1	5	0	Male		3145		0	heading
	0.7	review	1.0	וואַרמאַן, [?]	וועליטשאַנסקי, ישראל	facs_349_r	facs_648_tr_1747930316	1	6	0	Male		3145		0	heading
	0.7	review	1.0	וואַרמאַן, [?]	מ. נ. וואָלפּערט	facs_349_r	facs_654_r_1	1	6	0	Male		3145		0	heading
	0.7	review	1.0	וואָרקעל, מ.	ווייספעלד, משה	facs_349_tr_1741260438	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3282		0	heading
	0.7	review	1.0	וואָרקעל, מ.	וועליטשאַנסקי, ישראל	facs_349_tr_1741260438	facs_387_tr_1755030250	1	4	0	Male		3282		0	heading
	0.7	review	1.0	וואָרקעל, מ.	יחזקאָל קרייסטאָל	facs_349_tr_1741260438	facs_617_r_8	1	5	0	Male		3282		0	heading
	0.7	review	1.0	וואָרקעל, מ.	וועליטשאַנסקי, ישראל	facs_349_tr_1741260438	facs_648_tr_1747930316	1	6	0	Male		3282		0	heading
	0.7	review	1.0	וואָרטסמאַן, יחזקאל דר	ווייספעלד, משה	facs_349_tr_1741260454	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3283		0	heading
	0.7	review	1.0	וואָרטסמאַן, יחזקאל דר	וועליטשאַנסקי, ישראל	facs_349_tr_1741260454	facs_387_tr_1755030250	1	4	0	Male		3283		0	heading
	0.7	review	1.0	וואָרטסמאַן, יחזקאל דר	יחזקאָל קרייסטאָל	facs_349_tr_1741260454	facs_617_r_8	1	5	0	Male		3283		0	heading
	0.7	review	1.0	וואָרטסמאַן, יחזקאל דר	וועליטשאַנסקי, ישראל	facs_349_tr_1741260454	facs_648_tr_1747930316	1	6	0	Male		3283		0	heading
	0.7	review	1.0	קרייצבערג, בערטאָ [לעסער]	משה לעסער (לאזניק)	facs_349_tr_1756107917	facs_660_r	3	6	0					0	heading
	0.7	review	1.0	וויגאָדסקי, יעקב דר.	וועליטשאַנסקי, ישראל	facs_350_r_7	facs_387_tr_1755030250	1	4	0	Male		3261		0	heading
	0.7	review	1.0	וויגאָדסקי, יעקב דר.	וועליטשאַנסקי, ישראל	facs_350_r_7	facs_648_tr_1747930316	1	6	0	Male		3261		0	heading
	0.7	review	1.0	וואַרשע, משה	ווייספעלד, משה	facs_350_tr_1741260461	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3147		0	heading
	0.7	review	1.0	וואַרשע, משה	וועליטשאַנסקי, ישראל	facs_350_tr_1741260461	facs_648_tr_1747930316	1	6	0	Male		3147		0	heading
	0.7	review	1.0	ווידרעוויטש, מ. ד	ווייספעלד, משה	facs_350_tr_1741260471	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3181		0	heading
	0.7	review	1.0	ווידרעוויטש, מ. ד	וועליטשאַנסקי, ישראל	facs_350_tr_1741260471	facs_387_tr_1755030250	1	4	0	Male		3181		0	heading
	0.7	review	1.0	ווידרעוויטש, מ. ד	יחזקאָל קרייסטאָל	facs_350_tr_1741260471	facs_617_r_8	1	5	0	Male		3181		0	heading
	0.7	review	1.0	ווידרעוויטש, מ. ד	וועליטשאַנסקי, ישראל	facs_350_tr_1741260471	facs_648_tr_1747930316	1	6	0	Male		3181		0	heading
	0.7	review	1.0	וואַרשאָווסקי, פֿייוול [איסעראָווסקי]	יחזקאָל קרייסטאָל	facs_350_tr_1741260473	facs_617_r_8	1	5	0	Male		3208		0	heading
	0.7	review	1.0	ווידאָוו, סאָניאַ	ווייספעלד, משה	facs_350_tr_1741260475	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3180		0	heading
	0.7	review	1.0	ווידאָוו, סאָניאַ	יחזקאָל קרייסטאָל	facs_350_tr_1741260475	facs_617_r_8	1	5	0	Female		3180		0	heading
	0.7	review	1.0	וואַרשאָווסקי, יצחק-מאיר [איסעראָווסקי]	יחזקאָל קרייסטאָל	facs_350_tr_1741260476	facs_617_r_8	1	5	0	Male		3209		0	heading
	0.7	review	1.0	סילוויאפ, סאַראַ [גאָלדשטיין]	זאַהאָוואַ, רוט [גאָלדשטיין)	facs_351_r	facs_340_tr_1756106824	2	3	0	Female		3043		0	heading
	0.7	review	1.0	ווייזענפֿריינד מוני [משולם-מאיר]	ווייספעלד, משה	facs_351_tr_1741260417	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3241		0	heading
	0.7	review	1.0	ווייזענפֿריינד מוני [משולם-מאיר]	יחזקאָל קרייסטאָל	facs_351_tr_1741260417	facs_617_r_8	1	5	0	Male		3241		0	heading
	0.7	review	1.0	וויזענפעלד לעאָן	ווייספעלד, משה	facs_351_tr_1741260418	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3240		0	heading
	0.7	review	1.0	וויזענפעלד לעאָן	וועליטשאַנסקי, ישראל	facs_351_tr_1741260418	facs_387_tr_1755030250	1	4	0	Male		3240		0	heading
	0.7	review	1.0	וויזענפעלד לעאָן	יחזקאָל קרייסטאָל	facs_351_tr_1741260418	facs_617_r_8	1	5	0	Male		3240		0	heading
	0.7	review	1.0	וויזענפעלד לעאָן	וועליטשאַנסקי, ישראל	facs_351_tr_1741260418	facs_648_tr_1747930316	1	6	0	Male		3240		0	heading
	0.7	review	1.0	וויידע, מרים [וויידענפעלד]	יחזקאָל קרייסטאָל	facs_351_tr_1741260421	facs_617_r_8	1	5	0	Female		3212		0	heading
	0.7	review	1.0	וויטאָלין, פֿרידאָ [לאַפּין]	ווייספעלד, משה	facs_351_tr_1741260423	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3188		0	heading
	0.7	review	1.0	וויטאָלין, פֿרידאָ [לאַפּין]	יחזקאָל קרייסטאָל	facs_351_tr_1741260423	facs_617_r_8	1	5	0	Female		3188		0	heading
	0.7	review	1.0	פֿרידמאַן, יצחק	פֿיינמאַן-טעאַטער („טעמפּל')	facs_352_tr_1754998404	facs_166_tr_1747825168	4	6	0	Male		1694		0	heading
	0.7	review	1.0	ווייזענפֿריינד פֿיליפּ [נחום-פייוול]	ווייספעלד, משה	facs_353_tr_1741260469	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3242		0	heading
	0.7	review	1.0	ווייכערט, מיכאל, דר.	ווייספעלד, משה	facs_354_tr_1741260453	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3211		0	heading
	0.7	review	1.0	ווייכערט, מיכאל, דר.	וועליטשאַנסקי, ישראל	facs_354_tr_1741260453	facs_387_tr_1755030250	1	4	0	Male		3211		0	heading
	0.7	review	1.0	ווייכערט, מיכאל, דר.	יחזקאָל קרייסטאָל	facs_354_tr_1741260453	facs_617_r_8	1	5	0	Male		3211		0	heading
	0.7	review	1.0	ווייכערט, מיכאל, דר.	וועליטשאַנסקי, ישראל	facs_354_tr_1741260453	facs_648_tr_1747930316	1	6	0	Male		3211		0	heading
	0.7	review	1.0	קופּערמאַן, סאַמועל	קופּערמאַן, לעאָן (ישעיה-אַריה)	facs_354_tr_1754998468	facs_417_tr_1747930464	4	6	0		Male		2170	0	heading
	0.7	review	1.0	וויינבלאַט, טשאַרלס [קלמן]	ווייספעלד, משה	facs_355_tr_1741260495	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3219		0	heading
	0.7	review	1.0	וויינבלאַט, טשאַרלס [קלמן]	יחזקאָל קרייסטאָל	facs_355_tr_1741260495	facs_617_r_8	1	5	0	Male		3219		0	heading
	0.7	review	1.0	וויינבלאַט, ישראל [וואורצל]	ווייספעלד, משה	facs_356_tr_1741260401	facs_368_TextRegion_1710163052802_374	1	1	1	Male		713		0	heading
	0.7	review	1.0	וויינבערג, הערי [אהרן]	יחזקאָל קרייסטאָל	facs_356_tr_1741260406	facs_617_r_8	1	5	0	Male		3214		0	heading
	0.7	review	1.0	וויינבערג, הערמאַן	ווייספעלד, משה	facs_357_r_10	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3215		0	heading
