a_xml_id	b_xml_id	verdict	reason	a_db_id	b_db_id	a_heading	b_heading
facs_103_tr_1740521114	facs_274_tr_1741260201	different	db_contradiction	1339	1887	בלום אַברהם	גראַנאָווסקי, אַלעקסאַנדער [אַברהם אַזאַרך]
facs_103_tr_1740521114	facs_300_tr_1744280754	different	db_contradiction	1339	2548	בלום אַברהם	נאַאומאָוו, אַברהם
facs_103_tr_1740521114	facs_309_r_13	different	db_contradiction	1339	1974	בלום אַברהם	האַרט, אייב [אַברהם העכט]
facs_103_tr_1740521114	facs_318_r_2	different	db_contradiction	1339	2561	בלום אַברהם	ניימאַן, אהרן
facs_103_tr_1740521114	facs_334_tr_1739221282	different	db_contradiction	1339	1717	בלום אַברהם	גאַכאַנסקי, אַברהם
facs_103_tr_1740521114	facs_334_tr_1754998419	different	db_contradiction	1339	883	בלום אַברהם	קאַהאַן, אב [רהם]
facs_103_tr_1740521114	facs_342_tr_1744365726	different	db_contradiction	1339	3033	בלום אַברהם	סטריזאָווער אַברהם
facs_103_tr_1740521114	facs_34_tr_1744131414	different	db_contradiction	1339	729	בלום אַברהם	טאַנצמאַן, אַברהם-יצחק
facs_103_tr_1740521114	facs_358_tr_1739221614	different	db_contradiction	1339	3024	בלום אַברהם	שטיין, אַדאָלף (אַברהם)
facs_103_tr_1740521114	facs_372_tr_1739222357	different	db_contradiction	1339	3818	בלום אַברהם	קאַהאַן ישראל [אַברהם]
facs_103_tr_1740521114	facs_382_r_5	different	db_contradiction	1339	3255	בלום אַברהם	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]
facs_103_tr_1740521114	facs_396_tr_1744366839	different	db_contradiction	1339	1568	בלום אַברהם	עלשטיין אַברהם
facs_103_tr_1740521114	facs_408_tr_1747930566	different	db_contradiction	1339	3654	בלום אַברהם	רייזען, אַברהם
facs_103_tr_1740521114	facs_43_r	different	db_contradiction	1339	696	בלום אַברהם	שאַרקאַנסקי, אַברהם מיכל
facs_103_tr_1740521114	facs_44_tr_1740521158	different	db_contradiction	1339	1600	בלום אַברהם	אייכעל, יצחק
facs_103_tr_1740521114	facs_463_tr_1747930281	different	db_contradiction	1339	2289	בלום אַברהם	ליבערמאַן אַברהם
facs_103_tr_1740521114	facs_55_tr_1753681940	different	db_contradiction	1339	3807	בלום אַברהם	צוקערמאַן, לייזער
facs_103_tr_1740521114	facs_59_tr_1740521087	different	db_contradiction	1339	1204	בלום אַברהם	אַקסעלראָד, אַברהם [אַברהם יצחק]
facs_103_tr_1740521114	facs_64_tr_1747746195	different	db_contradiction	1339	2273	בלום אַברהם	לייב אַ [אַברהם-מרדכי]
facs_103_tr_1740521114	facs_80_tr_1733059427	different	db_contradiction	1339	1185	בלום אַברהם	אַש. אַברהם [אַברהם אווערבוך]
facs_103_tr_1740521114	facs_82_tr_1744131384	different	db_contradiction	1339	2385	בלום אַברהם	ים, א. [יעקב-אברהם יערוכאָמאָוויטש — י. א. מעריסאָן]
facs_103_tr_1740521114	facs_86_tr_1733059457	different	db_contradiction	1339	3510	בלום אַברהם	האַלפּערן, אַברהם
facs_103_tr_1740521114	facs_86_tr_1753938264	different	db_contradiction	1339	2008	בלום אַברהם	האָכבאַן, אַברהם
facs_103_tr_1740521114	facs_87_r	different	db_contradiction	1339	3634	בלום אַברהם	פישזאָן, אַברהם
facs_103_tr_1740521114	facs_90_tr_1740521094	different	db_contradiction	1339	728	בלום אַברהם	בוים אַברהם
facs_103_tr_1740521114	facs_97_tr_1733059493	different	db_contradiction	1339	2623	בלום אַברהם	פּאַסטאָר משה [מוני] [אַברהם משה פּאַסטערנאַק]
facs_103_tr_1747825052	facs_103_tr_1747825055	different	db_contradiction	2777	2795	ראָזענבלום אַדאָלף [אהרן]	ראָזענבלום [?]
facs_103_tr_1747825052	facs_140_tr_1747825131	different	db_contradiction	2777	1683	ראָזענבלום אַדאָלף [אהרן]	פֿריימאַן, אַדאָלף
facs_103_tr_1747825052	facs_158_tr_1747825103	different	db_contradiction	2777	3365	ראָזענבלום אַדאָלף [אהרן]	צייטלין, לעוו (אהרן-לייב)
facs_103_tr_1747825052	facs_405_tr_1747930574	different	db_contradiction	2777	2312	ראָזענבלום אַדאָלף [אהרן]	לינק אַדאָלף
facs_103_tr_1747825052	facs_607_tr_1747930558	different	db_contradiction	2777	3214	ראָזענבלום אַדאָלף [אהרן]	וויינבערג, הערי [אהרן]
facs_103_tr_1747825052	facs_644_r	different	db_contradiction	2777	3027	ראָזענבלום אַדאָלף [אהרן]	שטערנבערג, העראָלד
facs_103_tr_1747825052	facs_653_r	different	db_contradiction	2777	1409	ראָזענבלום אַדאָלף [אהרן]	אהרן שאַרף
facs_103_tr_1747825052	facs_65_tr_1747746187	different	db_contradiction	2777	2932	ראָזענבלום אַדאָלף [אהרן]	שליפערשטיין, אַדאָלף
facs_103_tr_1747825052	facs_69_tr_1747746123	different	db_contradiction	2777	2734	ראָזענבלום אַדאָלף [אהרן]	ראַפּאָפּאָרט, אהרן, ב.
facs_103_tr_1753681918	facs_123_tr_1753936429	different	db_contradiction	3491	1026	ריכטער, משה	שאָר [שור], משה
facs_103_tr_1753681918	facs_126_tr_1733832829	different	db_contradiction	3491	3549	ריכטער, משה	קאַרפּינאָוויטש, משה
facs_103_tr_1753681918	facs_132_tr_1754224993	different	db_contradiction	3491	700	ריכטער, משה	פינקעל, מאָריס [משה]
facs_103_tr_1753681918	facs_164_tr_1735652626	different	db_contradiction	3491	3564	ריכטער, משה	שטאָקפעדער, אַברהם [משה]
facs_103_tr_1753681918	facs_177_tr_1736589074	different	db_contradiction	3491	3213	ריכטער, משה	וויידע, משה
facs_103_tr_1753681918	facs_183_tr_1736588995	different	db_contradiction	3491	3217	ריכטער, משה	וויינבערג, משה
facs_103_tr_1753681918	facs_184_tr_1736588987	different	db_contradiction	3491	3379	ריכטער, משה	זיידערמאַן, משה
facs_103_tr_1753681918	facs_193_tr_1747825032	different	db_contradiction	3491	3789	ריכטער, משה	רייש, משה
facs_103_tr_1753681918	facs_201_tr_1754998574	different	db_contradiction	3491	2736	ריכטער, משה	ראַפּעל, מישאַ [משה ראַפּאָפּאָרט]
facs_103_tr_1753681918	facs_212_tr_1739221096	different	db_contradiction	3491	2612	ריכטער, משה	פּאַפּיערין, משה
facs_103_tr_1753681918	facs_264_tr_1754998383	different	db_contradiction	3491	3486	ריכטער, משה	קאַטץ, משה
facs_103_tr_1753681918	facs_265_r	different	db_contradiction	3491	2389	ריכטער, משה	מאַרגאָלעס-דאַווידזאָן, חיים-[משה יואל]
facs_103_tr_1753681918	facs_305_tr_1739220515	different	db_contradiction	3491	3449	ריכטער, משה	זאַנדבערג, משה
facs_103_tr_1753681918	facs_31_tr_1756359777	different	db_contradiction	3491	1641	ריכטער, משה	פֿיליב, שמואל
facs_103_tr_1753681918	facs_348_tr_1739220913	different	db_contradiction	3491	1723	ריכטער, משה	גאַרבאַזש, משה
facs_103_tr_1753681918	facs_367_tr_1739222551	different	db_contradiction	3491	3181	ריכטער, משה	ווידרעוויטש, משה דוד
facs_103_tr_1753681918	facs_369_r	different	db_contradiction	3491	3642	ריכטער, משה	קאָוואַ, שלמה-לייב
facs_103_tr_1753681918	facs_414_tr_1739222237	different	db_contradiction	3491	3403	ריכטער, משה	זילבורג, משה
facs_103_tr_1753681918	facs_439_tr_1755030088	different	db_contradiction	3491	3605	ריכטער, משה	פישזאָן, מישאַ [משה כאָסידמאַן]
facs_103_tr_1753681918	facs_48_tr_1747746197	different	db_contradiction	3491	2122	ריכטער, משה	קיטאָי, משה-מיכאל
facs_103_tr_1753681918	facs_53_r_13	different	db_contradiction	3491	3781	ריכטער, משה	שטיין, מ. ב. [משה-בער באַרנשטיין]
facs_103_tr_1753681918	facs_551_tr_1739221725	different	db_contradiction	3491	3796	ריכטער, משה	גערשענזאָן, משה
facs_103_tr_1753681918	facs_57_r_21	different	db_contradiction	3491	2758	ריכטער, משה	ריכטער, מאַניאַ מלכה באַראַנאָוויטש]
facs_103_tr_1753681918	facs_57_tr_1747746149	different	db_contradiction	3491	2759	ריכטער, משה	ריכטער נייטאַן
facs_103_tr_1753681918	facs_587_tr_1739221109	different	db_contradiction	3491	3449	ריכטער, משה	משה זאַנדבערג
facs_103_tr_1753681918	facs_608_tr_1747930290	different	db_contradiction	3491	1972	ריכטער, משה	האַר, משה
facs_103_tr_1753681918	facs_625_tr_1755029931	different	db_contradiction	3491	1504	ריכטער, משה	דלוזשנאָווסקי, משה
facs_103_tr_1753681918	facs_662_tr_1747931525	different	db_contradiction	3491	3493	ריכטער, משה	שרה און משה פֿרידמאַן
facs_103_tr_1753681918	facs_66_tr_1747746213	different	db_contradiction	3491	1621	ריכטער, משה	פעדער, משה
facs_103_tr_1753681918	facs_671_tr_1755030275	different	db_contradiction	3491	3372	ריכטער, משה	משה שעיווער
facs_103_tr_1753681918	facs_82_tr_1753938284	different	db_contradiction	3491	946	ריכטער, משה	ראָזענפעלד, מאָריס [משה יעקב, אַלטער]
facs_103_tr_1753681918	facs_97_tr_1733059493	different	db_contradiction	3491	2623	ריכטער, משה	פּאַסטאָר משה [מוני] [אַברהם משה פּאַסטערנאַק]
facs_104_tr_1740521041	facs_104_tr_1740521049	different	db_contradiction	1341	1343	בלום הענרי [היינריך]	בלום, סאמועל [שמואַל]
facs_104_tr_1740521041	facs_105_tr_1740521098	different	db_contradiction	1341	1342	בלום הענרי [היינריך]	בלום סעם [אַלעקסאַנדער]
facs_104_tr_1740521041	facs_134_tr_1733832740	different	db_contradiction	1341	2179	בלום הענרי [היינריך]	לאַכטיגער הענרי
facs_104_tr_1740521049	facs_105_tr_1740521098	different	db_contradiction	1343	1342	בלום, סאמועל [שמואַל]	בלום סעם [אַלעקסאַנדער]
facs_104_tr_1740521049	facs_105_tr_1747825151	different	db_contradiction	1343	1633	בלום, סאמועל [שמואַל]	פערקויף סעם [שמואַל-בערל]
facs_104_tr_1740521049	facs_121_tr_1740521041	different	db_contradiction	1343	3459	בלום, סאמועל [שמואַל]	בער(ע)נשטיין, ש.
facs_104_tr_1740521049	facs_132_tr_1740520961	different	db_contradiction	1343	2360	בלום, סאמועל [שמואַל]	לוקאַטשער חיים-שמואל
facs_104_tr_1740521049	facs_132_tr_1744279070	different	db_contradiction	1343	2366	בלום, סאמועל [שמואַל]	ליודנער, סעם (שמוּאל)
facs_104_tr_1740521049	facs_136_tr_1733832804	different	db_contradiction	1343	2189	בלום, סאמועל [שמואַל]	לאַנדוי- [לאַנדאָ] קלעקוי שמואל
facs_104_tr_1740521049	facs_194_tr_1744279147	different	db_contradiction	1343	2238	בלום, סאמועל [שמואַל]	לערעסקאָ, סאַמועל [שמואל לעהרער]
facs_104_tr_1740521049	facs_204_tr_1741260321	different	db_contradiction	1343	1835	בלום, סאמועל [שמואַל]	גאָלדפֿאַרב, שמואל
facs_104_tr_1740521049	facs_232_tr_1744280751	different	db_contradiction	1343	2508	בלום, סאמועל [שמואַל]	מאָריס, סעם [שמואל-משה גאַנז]
facs_104_tr_1740521049	facs_256_tr_1741260269	different	db_contradiction	1343	1767	בלום, סאמועל [שמואַל]	גימפּעל, עמיל [שמואל מענדל]
facs_104_tr_1740521049	facs_269_tr_1741260225	different	db_contradiction	1343	1750	בלום, סאמועל [שמואַל]	גערשטענזאַנג, סעם [שמואַל]
facs_104_tr_1740521049	facs_289_tr_1739714910	different	db_contradiction	1343	1515	בלום, סאמועל [שמואַל]	דאָרפזאָן, ש.י. [שמואל-יעקב האַרענדאָרף]
facs_104_tr_1740521049	facs_28_r_6	different	db_contradiction	1343	1141	בלום, סאמועל [שמואַל]	אלוני, סעם (שמואל קאָפּעלבוים)
facs_104_tr_1740521049	facs_317_tr_1744365780	different	db_contradiction	1343	2567	בלום, סאמועל [שמואַל]	ניגער שמואל [טשאַרני]
facs_104_tr_1740521049	facs_319_TextRegion_1708861162622_1148	different	db_contradiction	1343	1997	בלום, סאמועל [שמואַל]	הייליגמאַן סאַמועל [שמואל העקדישמאַן]
facs_104_tr_1740521049	facs_31_tr_1756359777	different	db_contradiction	1343	1641	בלום, סאמועל [שמואַל]	פֿיליב, שמואל
facs_104_tr_1740521049	facs_373_tr_1755030160	different	db_contradiction	1343	3485	בלום, סאמועל [שמואַל]	קאָזיניץ, ש. י (שמואל יצחק]
facs_104_tr_1740521049	facs_37_tr_1744131389	different	db_contradiction	1343	3082	בלום, סאמועל [שמואַל]	טאָרבערג, סעמיועל (שמואל)
facs_104_tr_1740521049	facs_39_tr_1752612112	different	db_contradiction	1343	2781	בלום, סאמועל [שמואַל]	ראָזענשטיין, סעמועל [שמואל]
facs_104_tr_1740521049	facs_430_r	different	db_contradiction	1343	2238	בלום, סאמועל [שמואַל]	לערעסקאָ, סאַמועל [שמואל לערער]
facs_104_tr_1740521049	facs_445_tr_1739221348	different	db_contradiction	1343	2415	בלום, סאמועל [שמואַל]	מאַרווייל, שמואל
facs_104_tr_1740521049	facs_48_tr_1740521130	different	db_contradiction	1343	1138	בלום, סאמועל [שמואַל]	אַלמאַן, שמואל
facs_104_tr_1740521049	facs_50_tr_1733050548	different	db_contradiction	1343	1767	בלום, סאמועל [שמואַל]	גימפּעלף, עמיל (שמואַל-מענדל)
facs_104_tr_1740521049	facs_564_r_27	different	db_contradiction	1343	2591	בלום, סאמועל [שמואַל]	אָגורסקי, סעם (שמואל)
facs_104_tr_1740521049	facs_564_tr_1739222476	different	db_contradiction	1343	3502	בלום, סאמועל [שמואַל]	גאַדינער שמואַל-ניסן
facs_104_tr_1740521049	facs_611_r_33	different	db_contradiction	1343	2603	בלום, סאמועל [שמואַל]	אָסטראָווסקי, סעם (שמואל)
facs_104_tr_1740521049	facs_80_tr_1740521113	different	db_contradiction	1343	1226	בלום, סאמועל [שמואַל]	באַרבער, ש. [שמואל בערבער]
facs_104_tr_1740521049	facs_9_tr_1743943368	different	db_contradiction	1343	3079	בלום, סאמועל [שמואַל]	טאָביאַס, סעמועל [שמואל טאַבאַטשניקאָוו]
facs_104_tr_1747825074	facs_181_tr_1747825077	different	db_contradiction	2778	2779	ראָזענבלום בעטי [ביילע]	ראָזענבלום דבורה
facs_104_tr_1747825076	facs_106_tr_1747825136	different	db_contradiction	1696	1691	פֿרידמאַן, מיכל	פֿרידמאַן, [?]
facs_104_tr_1747825076	facs_149_tr_1747825121	different	db_contradiction	1696	1692	פֿרידמאַן, מיכל	פֿרידמאַן, פֿייוועלע
facs_104_tr_1747825076	facs_181_tr_1747825054	different	db_contradiction	1696	1702	פֿרידמאַן, מיכל	פֿרידמאַן, בצלאַל
facs_104_tr_1747825076	facs_46_tr_1756359802	different	db_contradiction	1696	1703	פֿרידמאַן, מיכל	פֿרידמאַן, יצחק
facs_104_tr_1747825076	facs_537_tr_1747930464	different	db_contradiction	1696	1695	פֿרידמאַן, מיכל	פֿרידמאַן, לייב
facs_104_tr_1747825076	facs_662_tr_1747931525	different	db_contradiction	1696	3493	פֿרידמאַן, מיכל	שרה און משה פֿרידמאַן
facs_104_tr_1747825076	facs_98_tr_1747746110	different	db_contradiction	1696	1701	פֿרידמאַן, מיכל	פרידמאַן, אַלבערט [וועלוול-אַלטער]
facs_105_r_6	facs_108_tr_1744279190	different	db_contradiction	2198	2192	לאַנג, ה.	לאַנדמאַן, דר.
facs_105_r_6	facs_10_tr_1743943373	different	db_contradiction	2198	693	לאַנג, ה.	טאָמאַשעוו[פ]סקי, באָריס [ברוך-אהרן]
facs_105_r_6	facs_124_tr_1733832663	different	db_contradiction	2198	3496	לאַנג, ה.	אייזענשטאַט, מרים
facs_105_r_6	facs_155_tr_1747825066	different	db_contradiction	2198	2075	לאַנג, ה.	קאָניסקעוויטש, פּנחס
