attestation_id,source_corpus,source_record_id,org_db_id,source_field,context,source_value,source_value_script,link_status,qid,label_en,label_yi,place_type,category,kima_id,kima_rom,kima_heb,lat,lon,maaty_qid,maaty_qid_conflict,rejected_qid,relink_source,suggested_qid,suggested_english,is_descriptor,review_flags,link_method
O-ORG-C03469#settlements#1,org,ORG-C03469,,settlements,,לאָדזש,hebrew,linked,Q580,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,179,Łódź (Poland),לודז' (פולין),51.750000,19.466667,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03469#countries#1,org,ORG-C03469,,countries,,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C03470#settlements#1,org,ORG-C03470,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03470#venues#1,org,ORG-C03470,,venues,,"„סקאַלאַ""-טעאָטער",hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03471#settlements#1,org,ORG-C03471,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03471#venues#1,org,ORG-C03471,,venues,,געטאָ,hebrew,unlinked,,,,,,,,,,,,,,,,,True,,
O-ORG-C03473#settlements#1,org,ORG-C03473,,settlements,,ביעלאָצערקאָוו,hebrew,linked,Q33342,Bila T︠S︡erkva (Ukraine),,,settlement,350,Bila T︠S︡erkva (Ukraine),בילה צרקווה (אוקראינה),,,,,,kima_unlinked,,,,,qid_map
O-ORG-C03473#venues#1,org,ORG-C03473,,venues,,ביעלאָצערקאָווער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03474#settlements#1,org,ORG-C03474,,settlements,,זשיטאָמיר,hebrew,linked,Q156713,Zhytomyr,זשיטאמיר,city of regional significance of Ukraine,settlement,957,Zhytomyr (Ukraine),זיטומיר (אוקראינה),50.254444,28.657778,,,,kima_unlinked,,,,,qid_map
O-ORG-C03474#venues#1,org,ORG-C03474,,venues,,זשיטאָמירער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03475#settlements#1,org,ORG-C03475,,settlements,,אָדעס,hebrew,linked,Q1874,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,740,Odesa (Ukraine),אודסה (אוקראינה),46.477470,30.732620,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03475#venues#1,org,ORG-C03475,,venues,,אָדעסער מוזיק-דראַמשול,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03476#settlements#1,org,ORG-C03476,,settlements,,מינסק,hebrew,linked,Q2280,Minsk,מינסק,"administrative territorial entity of Belarus, first-level administrative division, city or town, big city",settlement,248,Minsk (Belarus),מינסק (בלארוס),53.902246,27.561837,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03476#venues#1,org,ORG-C03476,,venues,,מינסקער ראַדיאָ,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03477#settlements#1,org,ORG-C03477,,settlements,,אָדעס,hebrew,linked,Q1874,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,740,Odesa (Ukraine),אודסה (אוקראינה),46.477470,30.732620,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03477#venues#1,org,ORG-C03477,,venues,,אָדעסער דראַמסטודיע,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03478#settlements#1,org,ORG-C03478,575,settlements,,כאַרקאָוו,hebrew,linked,Q42308,Kharkiv,כארקעוו,"centre of oblast, city in Ukraine",settlement,8380,Kharkiv (Ukraine),חרקוב (אוקראינה),49.992500,36.231111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03478#venues#1,org,ORG-C03478,575,venues,,כאַרקאָווער יידישער טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03479#settlements#1,org,ORG-C03479,,settlements,,דניעפּראָפּיעטראָווסק,hebrew,linked,Q43295,Dnipro,,,settlement,14589,Villeneuve-d'Ascq (France),וילנב ד'אסק (צרפת),50.622777777778,3.1441666666667,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03479#venues#1,org,ORG-C03479,,venues,,דניעפּראָפּיעטראָווסקער יידישן טעאַטער פֿאַר יוגנט,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03482#settlements#1,org,ORG-C03482,,settlements,,קיעוו,hebrew,linked,Q1899,Kyiv,קיעוו,"largest city, city or town, tourist destination, city in Ukraine",settlement,958,Kiev (Ukraine),קייב (אוקראינה),50.450000,30.523611,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03483#settlements#1,org,ORG-C03483,592,settlements,,כאַרקאָוו,hebrew,linked,Q42308,Kharkiv,כארקעוו,"centre of oblast, city in Ukraine",settlement,8380,Kharkiv (Ukraine),חרקוב (אוקראינה),49.992500,36.231111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03483#venues#1,org,ORG-C03483,592,venues,,אוקראַאינישן יידישן מלוכה-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03484#settlements#1,org,ORG-C03484,525,settlements,,לוואָוו,hebrew,linked,Q36036,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,166,Lʹviv (Ukraine),לבוב (אוקראינה),49.842500,24.032222,,,,,,,,,
O-ORG-C03484#venues#1,org,ORG-C03484,525,venues,,לוואָווער יידישן מלוכה-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03484#venues#2,org,ORG-C03484,525,venues,,לוואָווער יידישן מלוכה-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03485_Q01#settlements#1,org,ORG-C03485_Q01,,settlements,,בערעזיין,hebrew,linked,Q200833,Byerazino,בערעזין,"city of raion subordinance, urban settlement in Belarus",settlement,79981,"Berezino (Minskai︠a︡ voblastsʹ, Belarus)","ברזינו (מחוז מינסק, בלארוס)",53.833333,28.983333,,,,kima_unlinked,,,,,qid_map
O-ORG-C03485_Q01#venues#1,org,ORG-C03485_Q01,,venues,,בערעזיין און מיר,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03485_Q02#settlements#1,org,ORG-C03485_Q02,,settlements,,מיר,hebrew,linked,Q922668,Mir,מיר,"city, urban-type settlement, urban settlement in Belarus",settlement,12124,Mir (Belarus),מיר (בלארוס),53.454722,26.466667,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03486#settlements#1,org,ORG-C03486,,settlements,,ווילנע,hebrew,linked,Q216,Vilnius,ווילנע,"city, big city",settlement,943,Vilnius (Lithuania),וילנה (ליטא),54.687222,25.280000,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03487#settlements#1,org,ORG-C03487,,settlements,,ווילנע,hebrew,linked,Q216,Vilnius,ווילנע,"city, big city",settlement,943,Vilnius (Lithuania),וילנה (ליטא),54.687222,25.280000,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03488_Q01#settlements#1,org,ORG-C03488_Q01,,settlements,,מילוואַקיי,hebrew,linked,Q37836,Milwaukee,מילוואקי,"first-class city, big city, county seat",settlement,7493,Milwaukee (Wis.),מילווקי (ויסקונסין),43.050000,-87.950000,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03488_Q02#settlements#1,org,ORG-C03488_Q02,,settlements,,קאָוונע,hebrew,linked,Q4115712,Kaunas,קאוונע,"city, Hanseatic city, big city",settlement,382,Kaunas (Lithuania),קובנה (ליטא),54.900000,23.933333,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03490#settlements#1,org,ORG-C03490,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03490#venues#1,org,ORG-C03490,,venues,,וואַרשעווער געטאָ,hebrew,linked,Q154607,Warsaw Ghetto,וואַרשע געטא,"ghetto in Nazi-occupied Europe, Jewish ghetto",death_site,,,,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C03491#settlements#1,org,ORG-C03491,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03491#venues#1,org,ORG-C03491,,venues,,וואַרשעווער געטאָ,hebrew,linked,Q154607,Warsaw Ghetto,וואַרשע געטא,"ghetto in Nazi-occupied Europe, Jewish ghetto",death_site,,,,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C03494#settlements#1,org,ORG-C03494,,settlements,,יאָסי,hebrew,linked,Q46852,Iași,יאס,"municipality of Romania, capital of county in Romania, big city, college town",settlement,669,Iași (Romania),יאסי (רומניה),47.162222,27.588889,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03494#countries#1,org,ORG-C03494,,countries,,רומעניע,hebrew,linked,Q218,Romania,רומעניע,"sovereign state, country",country,7537,Romania,רומניה,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C03495#settlements#1,org,ORG-C03495,,settlements,,בערלאד,hebrew,linked,Q335868,Bîrlad (Romania),,,settlement,649,Bîrlad (Romania),בירלד (רומניה),46.216666666667,27.666666666667,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03496#settlements#1,org,ORG-C03496,421,settlements,,גאָליציע,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03496#settlements#2,org,ORG-C03496,421,settlements,,טאַרנאָפּאָל,hebrew,linked,Q156743,Ternopil,טארנאפאל,city of regional significance of Ukraine,settlement,11525,Ternopilʹ (Ukraine),טרנופול (אוקראינה),49.566667,25.600000,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03496#settlements#3,org,ORG-C03496,421,settlements,,מאַנטשעסטער,hebrew,linked,Q18125,Manchester,מאנטשעסטער,"city, big city, unparished area",settlement,245,Manchester (England),מנצ'סטר (אנגליה),53.466667,-2.233333,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03496#settlements#4,org,ORG-C03496,421,settlements,,קאָלאָמעא,hebrew,linked,Q52193,Kolomyia,קאלאמיי,"city of regional significance of Ukraine, human settlement",settlement,1674,Kolomyi︠a︡ (Ukraine),קולומיה (אוקראינה),48.516667,25.033333,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03496#settlements#5,org,ORG-C03496,421,settlements,,קראָקע,hebrew,linked,Q31487,Kraków,קראקע,"city with powiat rights in Poland, big city, Hanseatic city, tourist destination, former national capital, city or town, place with town rights and privileges",settlement,489,Krakow (Poland),קרקוב (פולין),50.061389,19.937222,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03496#countries#1,org,ORG-C03496,421,countries,,ענגלאַנד,hebrew,linked,Q21,England,ענגלאנד,"constituent country of the United Kingdom, cultural area, nation, country",country,12708,England,אנגליה,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C03497#settlements#1,org,ORG-C03497,,settlements,,לעמבערג,hebrew,linked,Q36036,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,166,Lʹviv (Ukraine),לבוב (אוקראינה),49.842500,24.032222,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03497#venues#1,org,ORG-C03497,,venues,,זומער-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03497#addresses#1,org,ORG-C03497,,addresses,,יאָגעלאַנסקאַ 11,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03498#settlements#1,org,ORG-C03498,639,settlements,,לעמבערג,hebrew,linked,Q36036,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,166,Lʹviv (Ukraine),לבוב (אוקראינה),49.842500,24.032222,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03498#venues#1,org,ORG-C03498,639,venues,,זומער-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03498#addresses#1,org,ORG-C03498,639,addresses,,יאָגעלאַנסקאַ 11,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03500#settlements#1,org,ORG-C03500,,settlements,,לאָנדאָן,hebrew,linked,Q84,London,לאנדאן,"metropolis, financial center, city, global city, megacity, largest city, national capital",settlement,688,London (England),לונדון (אנגליה),51.507222,-0.127500,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03500#venues#1,org,ORG-C03500,,venues,,עמפּייער טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03502#settlements#1,org,ORG-C03502,,settlements,,לעמבערג,hebrew,linked,Q36036,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,166,Lʹviv (Ukraine),לבוב (אוקראינה),49.842500,24.032222,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03503#settlements#1,org,ORG-C03503,,settlements,,לעמבערג,hebrew,linked,Q36036,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,166,Lʹviv (Ukraine),לבוב (אוקראינה),49.842500,24.032222,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03506#settlements#1,org,ORG-C03506,,settlements,,קיעוו,hebrew,linked,Q1899,Kyiv,קיעוו,"largest city, city or town, tourist destination, city in Ukraine",settlement,958,Kiev (Ukraine),קייב (אוקראינה),50.450000,30.523611,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03508#settlements#1,org,ORG-C03508,,settlements,,מאָסקווע,hebrew,linked,Q649,Moscow,מאסקווע,"capital of Russia, federal city of Russia, big city, megacity, largest city, largest city, largest city, largest city, city or town, federal subject of Russia, federal capital, human settlement, city/town in Russia",settlement,188,Moscow (Russia),מוסקבה (רוסיה),55.750556,37.617500,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03509#settlements#1,org,ORG-C03509,,settlements,,קיעוו,hebrew,linked,Q1899,Kyiv,קיעוו,"largest city, city or town, tourist destination, city in Ukraine",settlement,958,Kiev (Ukraine),קייב (אוקראינה),50.450000,30.523611,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03509#venues#1,org,ORG-C03509,,venues,,קיעווער קינסטלערישן אינסטיטוט,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03512#settlements#1,org,ORG-C03512,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03513#settlements#1,org,ORG-C03513,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03513#venues#1,org,ORG-C03513,,venues,,עמינאַ,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03513#addresses#1,org,ORG-C03513,,addresses,,לעשנע 35,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03514#settlements#1,org,ORG-C03514,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03514#venues#1,org,ORG-C03514,,venues,,סאַמעטס אָפּטיילונג,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03514#addresses#1,org,ORG-C03514,,addresses,,נאָוואָליפקי גאַס,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03516#settlements#1,org,ORG-C03516,,settlements,,בערלין,hebrew,linked,Q64,Berlin,בערלין,"seat of government, metropolis, integrated municipality, Unitary municipality in Germany, urban municipality in Germany, city-state, independent city in Berlin, largest city, big city, federated state of Germany, federal capital, Hanseatic city, town divided by border, town divided by border",settlement,578,Berlin (Germany),ברלין (גרמניה),52.516667,13.383333,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03516#venues#1,org,ORG-C03516,,venues,,פּרינץ אַלברעכט-מוזיי,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03517#settlements#1,org,ORG-C03517,,settlements,,בערלין,hebrew,linked,Q64,Berlin,בערלין,"seat of government, metropolis, integrated municipality, Unitary municipality in Germany, urban municipality in Germany, city-state, independent city in Berlin, largest city, big city, federated state of Germany, federal capital, Hanseatic city, town divided by border, town divided by border",settlement,578,Berlin (Germany),ברלין (גרמניה),52.516667,13.383333,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03517#venues#1,org,ORG-C03517,,venues,,טעאַטער- אַטעליע פֿון הוגאָ באַרוך,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03518#settlements#1,org,ORG-C03518,,settlements,,כאַרקאָוו,hebrew,linked,Q42308,Kharkiv,כארקעוו,"centre of oblast, city in Ukraine",settlement,8380,Kharkiv (Ukraine),חרקוב (אוקראינה),49.992500,36.231111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03518#venues#1,org,ORG-C03518,,venues,,רוסישן אָפּערע-טעאַטער,hebrew,unlinked,,,,,,,,,,,,,,,,,,,
O-ORG-C03521#settlements#1,org,ORG-C03521,,settlements,,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,kima_unlinked,,,,,kima_name_exact
O-ORG-C03522#countries#1,org,ORG-C03522,,countries,,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,kima_unlinked,,,,,qid_map
O-ORG-C03523#settlements#1,org,ORG-C03523,,settlements,,גראָדנע,hebrew,linked,Q181376,Hrodna,גראדנע,"city or town, big city, city of oblast subordinance",settlement,882,Hrodna (Belarus),גרודנו (בלארוס),53.666667,23.816667,,,,kima_unlinked,,,,,kima_name_exact
