kima_id	kima_rom	variant	variant_norm	n_datasets	datasets	sources	provenance
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טארנרודא	טארנרודא	1	Fischer	Fischer:UA-00183	coord_rearbitrated
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טרנורדא	טרנורדא	1	Fischer	Fischer:UA-00183	coord_rearbitrated
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טרנורודא	טרנורודא	1	Fischer	Fischer:UA-00183	coord_rearbitrated
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טרנירודא	טרנירודא	1	Fischer	Fischer:UA-00183	coord_rearbitrated
71247	Tarnoruda (Ternopilʹsʹka oblastʹ, Ukraine)	טרנרודא	טרנרודא	1	Fischer	Fischer:UA-00183	coord_rearbitrated
7126	Abony (Hungary)	אבאנא	אבאנא	1	Fischer	Fischer:HU-00100	exact_geoverified
7126	Abony (Hungary)	אבאניע	אבאניע	1	Fischer	Fischer:HU-00100	exact_geoverified
71266	Endrőd (Hungary)	ענדרעד	ענדרעד	1	Fischer	Fischer:HU-00431	coord_rearbitrated
71276	Verba (Ukraine)	ווערבאע	ווערבאע	1	Fischer	Fischer:UA-00968	coord_rearbitrated
71276	Verba (Ukraine)	ווערבע	ווערבע	1	Fischer	Fischer:UA-00968	coord_rearbitrated
71276	Verba (Ukraine)	וירבה	וירבה	1	Fischer	Fischer:UA-00968	coord_rearbitrated
7134	Barrow-in-Furness (England)	באררא-אין-פוירנעס	בארראאיןפוירנעס	1	Fischer	Fischer:GB-00054	exact_geoverified
71351	Iron Mountain (Mich.)	אייערמאנטין	אייערמאנטין	1	Fischer	Fischer:US-00322	coord_rearbitrated
71351	Iron Mountain (Mich.)	אייראן מאונטיין	אייראןמאונטיין	1	Fischer	Fischer:US-00322	coord_rearbitrated
71387	Kholopenichi (Belarus)	חאלאפעניץ	חאלאפעניץ	1	Fischer	Fischer:BY-00291	coord_rearbitrated
71387	Kholopenichi (Belarus)	חלאפעניטש	חלאפעניטש	1	Fischer	Fischer:BY-00291	coord_rearbitrated
71388	Tyshkivtsi (Ukraine)	וואסקיוויטץ	וואסקיוויטץ	1	Fischer	Fischer:UA-00202	coord_rearbitrated
71388	Tyshkivtsi (Ukraine)	וואסקעוויץ	וואסקעוויץ	1	Fischer	Fischer:UA-00202	coord_rearbitrated
71388	Tyshkivtsi (Ukraine)	וואשקאוויץ	וואשקאוויץ	1	Fischer	Fischer:UA-00202	coord_rearbitrated
71388	Tyshkivtsi (Ukraine)	וואשקעוויטש	וואשקעוויטש	1	Fischer	Fischer:UA-00202	coord_rearbitrated
71388	Tyshkivtsi (Ukraine)	טישקובצה	טישקובצה	1	Fischer	Fischer:UA-01408	coord_rearbitrated
7139	Borja (Spain)	בורגא	בורגא	1	Fischer	Fischer:ES-00020	exact_geoverified
7139	Borja (Spain)	בורנא	בורנא	1	Fischer	Fischer:ES-00020	exact_geoverified
71401	Aalen (Germany)	אאלען	אאלען	1	Fischer	Fischer:DE-01334	coord_rearbitrated
71409	Vizsoly (Borsod-Abaúj-Zemplén Vármegye, Hungary)	וויזאל	וויזאל	1	Fischer	Fischer:HU-00650	coord_rearbitrated
71409	Vizsoly (Borsod-Abaúj-Zemplén Vármegye, Hungary)	וויזשאל	וויזשאל	1	Fischer	Fischer:HU-00650	coord_rearbitrated
71409	Vizsoly (Borsod-Abaúj-Zemplén Vármegye, Hungary)	וויזשאלי	וויזשאלי	1	Fischer	Fischer:HU-00650	coord_rearbitrated
71409	Vizsoly (Borsod-Abaúj-Zemplén Vármegye, Hungary)	ויזשולי	ויזשולי	1	Fischer	Fischer:HU-00650	coord_rearbitrated
7141	Hatvan (Hungary)	האטוואן	האטוואן	1	Fischer	Fischer:HU-00281	exact_geoverified
71460	Miami Beach (Fla.)	מימי ביעטש	מימיביעטש	1	Zylbercweig	Zylbercweig:Q201516	5-facs_597_r|6-facs_55_tr_1747746152|6-facs_124_tr_1747825116
71461	Sioux City (Iowa)	ניו סיטי	ניוסיטי	1	Fischer	Fischer:US-00272	coord_rearbitrated
71461	Sioux City (Iowa)	סיו סיטי	סיוסיטי	1	Fischer	Fischer:US-00272	coord_rearbitrated
71476	Biskupiec (Olsztyn, Poland)	בישאפסבערג	בישאפסבערג	1	Fischer	Fischer:PL-01010	coord_rearbitrated
71617	Tomnatic (Romania)	טריבסוועטער	טריבסוועטער	1	Fischer	Fischer:RO-00971	coord_rearbitrated
71617	Tomnatic (Romania)	טריבסוועטר	טריבסוועטר	1	Fischer	Fischer:RO-00971	coord_rearbitrated
71633	Komádi (Hungary)	קאמאדי	קאמאדי	1	Fischer	Fischer:HU-00285	coord_rearbitrated
71633	Komádi (Hungary)	קאמאדע	קאמאדע	1	Fischer	Fischer:HU-00285	coord_rearbitrated
71633	Komádi (Hungary)	קומאדי	קומאדי	1	Fischer	Fischer:HU-00285	coord_rearbitrated
71640	Variazh (Ukraine)	וארנז	וארנז	1	Fischer	Fischer:UA-01333	coord_rearbitrated
7166	Olomouc (Czech Republic)	אולומואוץ	אולומואוץ	1	Fischer	Fischer:CZ-00074	exact_geoverified
7166	Olomouc (Czech Republic)	אולמוניץ	אולמוניץ	1	Fischer	Fischer:CZ-00074	exact_geoverified
7166	Olomouc (Czech Republic)	אלמיץ	אלמיץ	1	Fischer	Fischer:CZ-00074	exact_geoverified
71694	Olesno (Województwo Opolskie, Poland : Gmina)	ראזנבערג	ראזנבערג	1	Fischer	Fischer:PL-00223	coord_rearbitrated
71694	Olesno (Województwo Opolskie, Poland : Gmina)	ראזענבערג	ראזענבערג	1	Fischer	Fischer:PL-00223	coord_rearbitrated
71708	Švėkšna (Lithuania)	שוועקסנא	שוועקסנא	1	Fischer	Fischer:LT-00205	coord_rearbitrated
71708	Švėkšna (Lithuania)	שוועקסנע	שוועקסנע	1	Fischer	Fischer:LT-00205	coord_rearbitrated
71708	Švėkšna (Lithuania)	שוועקשנע	שוועקשנע	1	Fischer	Fischer:LT-00205	coord_rearbitrated
7171	Birmingham (England)	בירמינגהעם	בירמינגהעם	1	Fischer	Fischer:GB-00044	exact_geoverified
71715	Dyvin (Belarus)	דיווין	דיווין	1	Fischer	Fischer:BY-00230	coord_rearbitrated
7176	Kampen (Netherlands)	קמפן	קמפן	1	Fischer	Fischer:NL-00085	exact_geoverified
71766	Mol (Serbia)	מאהאל	מאהאל	1	Fischer	Fischer:RS-00065	coord_rearbitrated
71766	Mol (Serbia)	מאהל	מאהל	1	Fischer	Fischer:RS-00065	coord_rearbitrated
71766	Mol (Serbia)	מאל	מאל	1	Fischer	Fischer:RS-00065	coord_rearbitrated
71778	Tiszavalk (Hungary)	טיסאוואלק	טיסאוואלק	1	Fischer	Fischer:HU-00792	coord_rearbitrated
7178	Durham (England)	דארעם	דארעם	1	Fischer	Fischer:GB-00059	exact_geoverified
7178	Durham (England)	דורהעם	דורהעם	1	Fischer	Fischer:GB-00059	exact_geoverified
718	Oradea (Romania)	אראדע מארע	אראדעמארע	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	ג' ווארדאן	גווארדאן	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	ג' ווארדיין	גווארדיין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	"ג""וו"	גוו	1	Fischer	Fischer:RO-00005 | Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	"גוו""ד"	גווד	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	גראס וורדיין	גראסוורדיין	1	Fischer	Fischer:RO-00005 | Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	גראסווהרדיין	גראסווהרדיין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	גראססווערדיין	גראססווערדיין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	"גרו""ו"	גרוו	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	"גרוו""ד"	גרווד	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	גרויס ווארדין	גרויסווארדין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	גרויסווערדיין	גרויסווערדיין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	גרוסווארדיין	גרוסווארדיין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	גרוסוורדין	גרוסוורדין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	ווארדיין	ווארדיין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	ווארדיין גדול	ווארדייןגדול	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	ווערדיין	ווערדיין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	וורדיין	וורדיין	1	Fischer	Fischer:RO-00005	coord_rearbitrated
718	Oradea (Romania)	נאדיוואראד	נאדיוואראד	1	Fischer	Fischer:RO-00005	coord_rearbitrated
7180	Newark (N.J.)	נעווירק	נעווירק	1	Fischer	Fischer:US-00189	exact_geoverified
7181	Colorado Springs (Colo.)	קאָלאָראַדאָ	קאלאראדא	1	Zylbercweig	Zylbercweig:Q49258	6-facs_156_tr_1747825108
71816	Dotnuva (Lithuania)	דאטנאווא	דאטנאווא	1	Fischer	Fischer:LT-00151	coord_rearbitrated
71816	Dotnuva (Lithuania)	דאטנעווע	דאטנעווע	1	Fischer	Fischer:LT-00151	coord_rearbitrated
71816	Dotnuva (Lithuania)	דאטעווע	דאטעווע	1	Fischer	Fischer:LT-00151	coord_rearbitrated
71817	Girkalnis (Lithuania)	גירטיגאלע	גירטיגאלע	1	Fischer	Fischer:LT-00206	coord_rearbitrated
71817	Girkalnis (Lithuania)	גירטעגאלי	גירטעגאלי	1	Fischer	Fischer:LT-00206	coord_rearbitrated
71817	Girkalnis (Lithuania)	גירטעגאלע	גירטעגאלע	1	Fischer	Fischer:LT-00206	coord_rearbitrated
71819	Bazilionai (Lithuania)	באזילאן	באזילאן	1	Fischer	Fischer:LT-00227	coord_rearbitrated
71821	Paberžė (Vilniaus apskritis, Lithuania)	פאדבערעזע	פאדבערעזע	1	Fischer	Fischer:LT-00162	coord_rearbitrated
71821	Paberžė (Vilniaus apskritis, Lithuania)	פאדברעזע	פאדברעזע	1	Fischer	Fischer:LT-00162	coord_rearbitrated
71869	Moisei (Romania)	מאסיעב	מאסיעב	1	Fischer	Fischer:RO-00444	coord_rearbitrated
71869	Moisei (Romania)	מאסיעף	מאסיעף	1	Fischer	Fischer:RO-00444	coord_rearbitrated
71869	Moisei (Romania)	מאסיף	מאסיף	1	Fischer	Fischer:RO-00444	coord_rearbitrated
71869	Moisei (Romania)	מסיוף	מסיוף	1	Fischer	Fischer:RO-00444	coord_rearbitrated
71869	Moisei (Romania)	מסיעף	מסיעף	1	Fischer	Fischer:RO-00444	coord_rearbitrated
71869	Moisei (Romania)	מעסיוו	מעסיוו	1	Fischer	Fischer:RO-00444	coord_rearbitrated
71869	Moisei (Romania)	מעסיעב	מעסיעב	1	Fischer	Fischer:RO-00444	coord_rearbitrated
71869	Moisei (Romania)	מעסיעוו	מעסיעוו	1	Fischer	Fischer:RO-00444	coord_rearbitrated
71869	Moisei (Romania)	מעסיף	מעסיף	1	Fischer	Fischer:RO-00444	coord_rearbitrated
7190	Burgundy (France)	בורגונייה	בורגונייה	1	Fischer	Fischer:FR-00033	exact_geoverified
71955	Vyshgorodok (Ukraine)	ווישעגראדעק	ווישעגראדעק	1	Fischer	Fischer:UA-00216	coord_rearbitrated
71955	Vyshgorodok (Ukraine)	ווישעגרודאק	ווישעגרודאק	1	Fischer	Fischer:UA-00216	coord_rearbitrated
7196	Bordeaux (Aquitaine, France)	בארדא	בארדא	1	Fischer	Fischer:FR-00065	exact_geoverified
7197	Annapolis (Md.)	אננאפאליס	אננאפאליס	1	Fischer	Fischer:US-00284	exact_geoverified
71989	Châlons-en-Champagne (France)	שאלאן	שאלאן	1	Fischer	Fischer:FR-00269	coord_rearbitrated
71990	Dörnbach (Rockenhausen, Germany)	דארנבאך	דארנבאך	1	Fischer	Fischer:AT-00082	coord_rearbitrated
71991	Asipovichy (Mahili︠o︡ŭskai︠a︡ voblastsʹ, Belarus)	אסיפאוויטש	אסיפאוויטש	1	Fischer	Fischer:BY-00290	coord_rearbitrated
71991	Asipovichy (Mahili︠o︡ŭskai︠a︡ voblastsʹ, Belarus)	אסיפאוויץ	אסיפאוויץ	1	Fischer	Fischer:BY-00290	coord_rearbitrated
720	Kuršėnai (Lithuania)	קורסאן	קורסאן	1	Fischer	Fischer:LT-00189	coord_rearbitrated
7203	Cedar Rapids (Iowa)	סיד ראפידס	סידראפידס	1	Fischer	Fischer:US-00386	exact_geoverified
72033	Velyki Mezhyrichi (Ukraine)	מז'יריץ' גדול	מזיריץגדול	1	Fischer	Fischer:UA-00113	coord_rearbitrated
72033	Velyki Mezhyrichi (Ukraine)	מעזעריטש גדול	מעזעריטשגדול	1	Fischer	Fischer:UA-00113	coord_rearbitrated
72033	Velyki Mezhyrichi (Ukraine)	מעזריטש גדול	מעזריטשגדול	1	Fischer	Fischer:UA-00113	coord_rearbitrated
72033	Velyki Mezhyrichi (Ukraine)	מעזשיריטש	מעזשיריטש	1	Fischer	Fischer:UA-00113	coord_rearbitrated
72033	Velyki Mezhyrichi (Ukraine)	מעזעריטש שאצל ראוונע	מעזעריטששאצלראוונע	1	Fischer	Fischer:UA-00113	coord_rearbitrated
7206	Peoria (Ill.)	פעאריע	פעאריע	1	Fischer	Fischer:US-00325	exact_geoverified
72075	Săveni (Botoșani, Romania)	סאוון	סאוון	1	Fischer	Fischer:RO-00247	coord_rearbitrated
72075	Săveni (Botoșani, Romania)	סיווען	סיווען	1	Fischer	Fischer:RO-00247	coord_rearbitrated
72075	Săveni (Botoșani, Romania)	סיועל	סיועל	1	Fischer	Fischer:RO-00247	coord_rearbitrated
7208	Óbuda (Hungary)	"א""י"	אי	1	Fischer	Fischer:HU-00314	exact_geoverified
7208	Óbuda (Hungary)	"או""י"	אוי	1	Fischer	Fischer:HU-00314	exact_geoverified
7208	Óbuda (Hungary)	אובין ישן	אוביןישן	1	Fischer	Fischer:HU-00314	exact_geoverified
7208	Óbuda (Hungary)	אובן ישן	אובןישן	1	Fischer	Fischer:HU-00314	exact_geoverified
7208	Óbuda (Hungary)	אויבן ישן	אויבןישן	1	Fischer	Fischer:HU-00314	exact_geoverified
7208	Óbuda (Hungary)	אלט אפען	אלטאפען	1	Fischer	Fischer:HU-00314 | Fischer:HU-00314	exact_geoverified
7208	Óbuda (Hungary)	בודון	בודון	1	Fischer	Fischer:HU-00314	exact_geoverified
7208	Óbuda (Hungary)	בידון	בידון	1	Fischer	Fischer:HU-00314	exact_geoverified
7208	Óbuda (Hungary)	יובן ישן	יובןישן	1	Fischer	Fischer:HU-00314	exact_geoverified
72088	Goulmima (Morocco)	גלמימה	גלמימה	1	Fischer	Fischer:MA-00047	coord_rearbitrated
7209	Buda (Hungary)	אובין	אובין	1	Fischer	Fischer:HU-00023	exact_geoverified
7209	Buda (Hungary)	אובן	אובן	1	Fischer	Fischer:HU-00023	exact_geoverified
7209	Buda (Hungary)	אובן חדש	אובןחדש	1	Fischer	Fischer:HU-00023	exact_geoverified
7209	Buda (Hungary)	אופן	אופן	1	Fischer	Fischer:HU-00023	exact_geoverified
7209	Buda (Hungary)	אפען	אפען	1	Fischer	Fischer:HU-00023	exact_geoverified
7209	Buda (Hungary)	בודא	בודא	1	Fischer	Fischer:HU-00023	exact_geoverified
7209	Buda (Hungary)	בודע	בודע	1	Fischer	Fischer:HU-00023	exact_geoverified
7209	Buda (Hungary)	נייאפען	נייאפען	1	Fischer	Fischer:HU-00023	exact_geoverified
72099	Skidzelʹ (Belarus)	סקידעל	סקידעל	1	Zylbercweig	Zylbercweig:Q958847	6-facs_665_r_1
72099	Skidzelʹ (Belarus)	סקידל	סקידל	1	Fischer	Fischer:BY-00170	coord_rearbitrated
7210	Pest (Hungary)	פעסט	פעסט	1	Fischer	Fischer:HU-00849	exact_geoverified
7210	Pest (Hungary)	פעסטה	פעסטה	1	Fischer	Fischer:HU-00849	exact_geoverified
72109	Briceva (Moldova)	בריטשווי	בריטשווי	1	Fischer	Fischer:MD-00040	coord_rearbitrated
72109	Briceva (Moldova)	בריטשעוו	בריטשעוו	1	Fischer	Fischer:MD-00040	coord_rearbitrated
72109	Briceva (Moldova)	בריטשעווע	בריטשעווע	1	Fischer	Fischer:MD-00040	coord_rearbitrated
7211	Khartoum (Sudan)	כארטום	כארטום	1	Fischer	Fischer:SD-00001	exact_geoverified
72137	Urechcha (Belarus)	אורעטשא	אורעטשא	1	Fischer	Fischer:BY-00299	coord_rearbitrated
72137	Urechcha (Belarus)	אורעטשע	אורעטשע	1	Fischer	Fischer:BY-00299	coord_rearbitrated
72137	Urechcha (Belarus)	אורעצא	אורעצא	1	Fischer	Fischer:BY-00299	coord_rearbitrated
72150	Gyönk (Hungary)	יאנק	יאנק	1	Fischer	Fischer:HU-00032	coord_rearbitrated
72150	Gyönk (Hungary)	יינג	יינג	1	Fischer	Fischer:HU-00032	coord_rearbitrated
72150	Gyönk (Hungary)	יינק	יינק	1	Fischer	Fischer:HU-00032	coord_rearbitrated
72150	Gyönk (Hungary)	יינק ?	יינק?	1	Fischer	Fischer:HU-00032	coord_rearbitrated
7217	Nancy (France)	נאנסי	נאנסי	1	Fischer	Fischer:FR-00016	exact_geoverified
7217	Nancy (France)	נאנסע	נאנסע	1	Fischer	Fischer:FR-00016	exact_geoverified
7217	Nancy (France)	נאנציך	נאנציך	1	Fischer	Fischer:FR-00016	exact_geoverified
72177	Obeckov (Slovakia)	עבעצקע	עבעצקע	1	Fischer	Fischer:SK-00337	coord_rearbitrated
7218	China	ג'ין	גין	1	Fischer	Fischer:CN-00000	exact_geoverified
7218	China	ג'ינא	גינא	1	Fischer	Fischer:CN-00000	exact_geoverified
7218	China	חינא	חינא	1	Fischer	Fischer:CN-00000	exact_geoverified
7218	China	צין	צין	1	Fischer	Fischer:CN-00000	exact_geoverified
72183	Čantavir (Serbia)	שאנטוויר	שאנטוויר	1	Fischer	Fischer:RS-00035	coord_rearbitrated
722	Chmielnik (Poland)	כמעלניק	כמעלניק	1	Zylbercweig	Zylbercweig:Q991973	2-facs_86_tr_1744131447|2-facs_179_tr_1744279081|2-facs_377_tr_1744366871|6-facs_612_r
7220	Montevideo (Uruguay)	מאָנטעוויידעאָ	מאנטעוויידעא	1	Zylbercweig	Zylbercweig:Q1335	6-facs_537_tr_1747930464
7221	Nova Scotia	נ.ס.	נס	1	Fischer	Fischer:CA-00023 | Fischer:CA-00023	exact_geoverified
72229	Piliscsaba (Hungary)	פילישטשאבע	פילישטשאבע	1	Fischer	Fischer:HU-00592	coord_rearbitrated
72261	Agadir (Morocco)	אגאדיר	אגאדיר	1	Fischer	Fischer:MA-00013	coord_rearbitrated
72274	Reinsdorf (Saxony-Anhalt, Germany)	היינסדארף	היינסדארף	1	Fischer	Fischer:DE-01225	coord_rearbitrated
72283	Mezőkeresztes (Hungary)	ב' מ' קערעסטעש	במקערעסטעש	1	Fischer	Fischer:HU-00113	coord_rearbitrated
72283	Mezőkeresztes (Hungary)	ב' קערעסטעש	בקערעסטעש	1	Fischer	Fischer:HU-00113	coord_rearbitrated
72283	Mezőkeresztes (Hungary)	מ’ קערעסטעש	מקערעסטעש	1	Fischer	Fischer:HU-00113	coord_rearbitrated
72283	Mezőkeresztes (Hungary)	מעזא-קערעסטעש	מעזאקערעסטעש	1	Fischer	Fischer:HU-00113	coord_rearbitrated
72283	Mezőkeresztes (Hungary)	מעזעקערעסטעש	מעזעקערעסטעש	1	Fischer	Fischer:HU-00113	coord_rearbitrated
72283	Mezőkeresztes (Hungary)	ני' קערעסטעש	ניקערעסטעש	1	Fischer	Fischer:HU-00113	coord_rearbitrated
72283	Mezőkeresztes (Hungary)	קערעסטעש	קערעסטעש	1	Fischer	Fischer:HU-00113	coord_rearbitrated
72284	Relizane (Algeria)	גיליזאן	גיליזאן	1	Fischer	Fischer:DZ-00045	coord_rearbitrated
72284	Relizane (Algeria)	גליזאן	גליזאן	1	Fischer	Fischer:DZ-00045	coord_rearbitrated
72284	Relizane (Algeria)	ריליזאן	ריליזאן	1	Fischer	Fischer:DZ-00045	coord_rearbitrated
723	Yarmolyntsi (Ukraine)	יארמיליניץ	יארמיליניץ	1	Fischer	Fischer:UA-00717	coord_rearbitrated
723	Yarmolyntsi (Ukraine)	יארמליניץ	יארמליניץ	1	Fischer	Fischer:UA-00717	coord_rearbitrated
723	Yarmolyntsi (Ukraine)	יארמלינץ	יארמלינץ	1	Fischer	Fischer:UA-00717	coord_rearbitrated
723	Yarmolyntsi (Ukraine)	יארמעליניץ	יארמעליניץ	1	Fischer	Fischer:UA-00717	coord_rearbitrated
72301	Oral (Kazakhstan)	אוראַלסק	אוראלסק	1	Zylbercweig	Zylbercweig:Q487439	6-facs_226_tr_1747928999
72324	Nagykőrös (Hungary)	נ’ קערעש	נקערעש	1	Fischer	Fischer:HU-00275	coord_rearbitrated
72324	Nagykőrös (Hungary)	נאדיקערעש	נאדיקערעש	1	Fischer	Fischer:HU-00275	coord_rearbitrated
72324	Nagykőrös (Hungary)	קורעש גדול	קורעשגדול	1	Fischer	Fischer:HU-00275	coord_rearbitrated
72340	Orăștie (Romania)	ס' וואראש	סוואראש	1	Fischer	Fischer:RO-00594	coord_rearbitrated
72340	Orăștie (Romania)	סאסוואראש	סאסוואראש	1	Fischer	Fischer:RO-00594	coord_rearbitrated
72388	Oleszyce (Poland)	אלעשיץ	אלעשיץ	1	Fischer	Fischer:PL-00375	coord_rearbitrated
72388	Oleszyce (Poland)	האלאשיץ	האלאשיץ	1	Fischer	Fischer:PL-00375	coord_rearbitrated
72388	Oleszyce (Poland)	האלישיץ	האלישיץ	1	Fischer	Fischer:PL-00375	coord_rearbitrated
72388	Oleszyce (Poland)	האלעשיץ	האלעשיץ	1	Fischer	Fischer:PL-00375	coord_rearbitrated
72388	Oleszyce (Poland)	האלשיטץ	האלשיטץ	1	Fischer	Fischer:PL-00375	coord_rearbitrated
72388	Oleszyce (Poland)	האלשיץ	האלשיץ	1	Fischer	Fischer:PL-00375	coord_rearbitrated
72390	Lyuban (Belarus)	ליובאַן	ליובאן	1	Zylbercweig	Zylbercweig:Q200991	6-facs_159_tr_1747825090
72390	Lyuban (Belarus)	לובאן	לובאן	1	Fischer	Fischer:BY-00133	coord_rearbitrated
72391	Czchów (Poland)	טשחוב	טשחוב	1	Fischer	Fischer:PL-00755	coord_rearbitrated
