unlinked_id,label_yi,label_en,qid,lat,lon,occurrences,fields,_match_status,_match_method,_confidence,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
U1001,אָרטיקן גרויסן טעאָטער,,,,,1,venues,no_match,,0.0,,,,,
U1002,אָרטיקן יידישן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1003,אָרטיקן יידישן מלוכה-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1004,אָרטיקן צירק,,,,,1,venues,no_match,,0.0,,,,,
U1005,אָרטיקן רוסישן דראַמאַטישן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1006,אָרטיקע קאָנסערוואַטאָריע,,,,,1,venues,no_match,,0.0,,,,,
U1007,אָרטיקער,,,,,1,venues,no_match,,0.0,,,,,
U1008,אָרטיקער אָפּערע,,,,,1,venues,no_match,,0.0,,,,,
U1009,אָרטיקער אוניווערזיטעט,,,,,1,venues,no_match,,0.0,,,,,
U1010,אָרטיקער טרופּע פֿון ליפאָווסקי,,,,,1,venues,no_match,,0.0,,,,,
U1011,אָרטיקער קאָנסערוואַטאָריע,,,,,1,venues,no_match,,0.0,,,,,
U1012,אָרטיקער פֿאָלקסשול,,,,,1,venues,no_match,,0.0,,,,,
U1013,אָרטש סט. טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1014,אָרטש סטריט טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1015,אָרטש סטריטטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1016,אָרטש-סטריט טעאָטער,,,,,1,venues,no_match,,0.0,,,,,
U1017,אָרטש. סטריט-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1018,אָריענטאַל טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1019,אָריענטאַל טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1020,אָריענטאַל-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1021,אָריענטאָל טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1022,אָריענטאָל-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1023,אָריענטאל טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1024,אָרלע,,,,,1,settlements,no_match,,0.0,,,,,
U1025,אָרפעאום טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1026,אָרפעאום-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1027,אָרפעום-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1028,"אָשמיאַנער קרייז, ווילנער גוב.",,,,,1,province,no_match,,0.0,,,,,
U1029,אָשמינע,,,,,1,settlements,no_match,,0.0,,,,,
U1030,אָשמענער יידישן בית עולם,,,,,1,place,no_match,,0.0,,,,,
U1031,אאָריענטאל-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1032,אוּניווערזיטעט,,,,,1,venues,no_match,,0.0,,,,,
U1033,אובער אַמעריקע,,,,,1,venues,no_match,,0.0,,,,,
U1034,אוהב צדק שול,,,,,1,venues,no_match,,0.0,,,,,
U1035,אויבערשלעזיע,,,,,1,venues,no_match,,0.0,,,,,
U1036,אוידיטאָריום,,,,,1,venues,no_match,,0.0,,,,,
U1037,אוידיטאָריום-האָל,,,,,1,venues,no_match,,0.0,,,,,
U1038,אויסגאָבע אווטאָרן,,,,,1,venues,no_match,,0.0,,,,,
U1039,אויף 39טע סטרייט,,,,,1,venues,no_match,,0.0,,,,,
U1040,אויף אַ ישוב לעבן ווילנע,,,,,1,place,no_match,,0.0,,,,,
U1041,אויף אַ שייף,,,,,1,place,no_match,,0.0,,,,,
U1042,אויף אַ שיף קיין דרום אַמעריקע,,,,,1,place,no_match,,0.0,,,,,
U1043,אויף דער אַרישער זייט,,,,,1,place,no_match,,0.0,,,,,
U1044,אויף דער בויער,,,,,1,venues,no_match,,0.0,,,,,
U1045,אויף דער רוסיש-עסטרייכישער גרענעץ,,,,,1,province,no_match,,0.0,,,,,
U1046,אויפסניי,,,,,1,venues,no_match,,0.0,,,,,
U1047,אוירווינג פּלייס קונסט-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1048,אוירווינג פליים טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1049,אוירווינג פלייס טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1050,אוירווינג פלייס קונסט טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1051,אוירווינג פלייסטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1052,אוירווינג פלעיס,,,,,1,venues,no_match,,0.0,,,,,
U1053,אוירווינג פלעיס טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1054,אוירווינג פלעיס טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1055,אוירווינג-מוזיק-האָל,,,,,1,venues,no_match,,0.0,,,,,
U1056,אוירווינג-פּלייס,,,,,1,venues,no_match,,0.0,,,,,
U1057,אוירווינג-פּלייס-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1058,אוירווינג-פּלייס-טעאָטער,,,,,1,venues,no_match,,0.0,,,,,
U1059,אוירווינג-פלייס,,,,,1,venues,no_match,,0.0,,,,,
U1060,אוירווינג-פלייס קונסטטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1061,אוירווינג-פלייס-טעאָטער,,,,,1,venues,no_match,,0.0,,,,,
U1062,אויפֿן דאַך פֿון סעקאַנד עוועניו-טעאַטער,,,,,1,addresses,no_match,,0.0,,,,,
U1063,אויפֿן וועג אַ היים,,,,,1,place,no_match,,0.0,,,,,
U1064,אויפֿן וועג קיין דאַנציג,,,,,1,place,no_match,,0.0,,,,,
U1065,אויפֿן וועג פֿון מינעאָפּאָלס קיין דענווער,,,,,1,place,no_match,,0.0,,,,,
U1066,אומאַנער ישיבה,,,,,1,venues,no_match,,0.0,,,,,
U1067,אומבאַקאַנטן פלאַץ,,,,,1,place,no_match,,0.0,,,,,
U1068,אומשלאַגפּלאַץ,,,,,1,venues,no_match,,0.0,,,,,
U1069,אונגאָרן,,,,,1,countries,fuzzy,fuzzy,1.0,,,,,7547
U1070,אונגארן,,,,,1,countries,fuzzy,fuzzy,1.0,,,,,7547
U1071,אונגערן,,,,,1,countries,fuzzy,fuzzy,1.0,,,,,7547
U1072,אונדזער טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1073,אונזער ווינקל,,,,,1,venues,no_match,,0.0,,,,,
U1074,אונזער טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1075,אונטער נויטרויער קאָמיטאט,,,,,1,province,no_match,,0.0,,,,,
U1076,אוניווערזיטעט פֿון וואַרשע,,,,,1,venues,no_match,,0.0,,,,,
U1077,אוניווערזיטעט פֿון נאַנסי,,,,,1,venues,no_match,,0.0,,,,,
U1078,אוניווערזיטעט פון ווילנע,,,,,1,venues,no_match,,0.0,,,,,
U1079,אוניווערזיטעט פון ניו יאָרק,,,,,1,venues,no_match,,0.0,,,,,
U1080,אוניווערזיטעט פֿון שטאָט אָהאיאָ,,,,,1,venues,no_match,,0.0,,,,,
U1081,אוניווערזייטעט,,,,,1,venues,no_match,,0.0,,,,,
U1082,אוניווערסיטעט,,,,,1,venues,no_match,,0.0,,,,,
U1083,אוננאָרן,,,,,1,province,no_match,,0.0,,,,,
U1084,אוקר.,,,,,1,province,no_match,,0.0,,,,,
U1085,אוקראַאינישן יידישן מלוכה-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1086,אוקראַאנא,,,,,1,countries,fuzzy,fuzzy,1.0,,,,,5826|21515|9105|2324|17492
U1087,אוקראַיִנע,,,,,1,countries,fuzzy,fuzzy,0.714,,,,,9105|17492|2324|5826
U1088,אוקראאינע,,,,,1,countries,no_match,,0.0,,,,,
U1089,אוקראייניש דערל קאָוואָליי,,,,,1,place,no_match,,0.0,,,,,
U1090,אופֿאַ,,,,,1,venues,fuzzy,fuzzy,1.0,,,,,9528|8391
U1091,איבער אַמעריקע,,,,,1,venues,no_match,,0.0,,,,,
U1092,איבער פּוילן,,,,,1,venues,no_match,,0.0,,,,,
U1093,איבער אַמעריקע,,,,,1,venues,no_match,,0.0,,,,,
U1094,אידישע וועלט,,,,,1,venues,no_match,,0.0,,,,,
U1095,אידישער אַקטיאָרן-יוניע,,,,,1,venues,no_match,,0.0,,,,,
U1096,איזראַעליט,,,,,1,venues,no_match,,0.0,,,,,
U1097,איזראעליטישער-נאַציאָנאַל-גאָרטן,,,,,1,venues,no_match,,0.0,,,,,
U1098,איטאַליע,,,,,1,countries,no_match,,0.0,,,,,
U1099,איטאַליעניש-עסטרייכישן פֿראַנט,,,,,1,venues,no_match,,0.0,,,,,
U1100,איטאליע,,,,,1,countries,no_match,,0.0,,,,,
U1101,אייוואַר טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1102,אייזערנעם טויער,,,,,1,addresses,no_match,,0.0,,,,,
U1103,איינער פֿון די יידישע געטאָס,,,,,1,place,no_match,,0.0,,,,,
U1104,אייראָפּעאישע ליטעראַטור,,,,,1,venues,no_match,,0.0,,,,,
U1105,איכנאָוו,,,,,1,place,no_match,,0.0,,,,,
U1106,אין אַ געטאָ,,,,,1,place,no_match,,0.0,,,,,
U1107,אין אַ ספּעציעל אויפֿגעבויטן בנין,,,,,1,venues,no_match,,0.0,,,,,
U1108,אין אַ קעלער אויף סמאָטשע 1,,,,,1,place,no_match,,0.0,,,,,
U1109,אין אַרץ-ישראל,,,,,1,venues,no_match,,0.0,,,,,
U1110,אין איינע פֿון די געטאָס,,,,,1,place,no_match,,0.0,,,,,
U1111,אין געטאָ,,,,,1,venues,no_match,,0.0,,,,,
U1112,אין די ווייסרוסישע וועלדער,,,,,1,place,no_match,,0.0,,,,,
U1113,אין וואַגאָן,,,,,1,place,no_match,,0.0,,,,,
U1114,אין שטוב,,,,,1,place,no_match,,0.0,,,,,
U1115,אינדעפּענדענס האָל,,,,,1,venues,no_match,,0.0,,,,,
U1116,אינזל סאָן-פֿראַנציסקאָ,,,,,1,place,no_match,,0.0,,,,,
U1117,אינטים יידיש קוּנסטטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1118,אינטימייד טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1119,אינטימייד-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1120,אינטימעד טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1121,אינסברוק,,,,,1,settlements,name_exact,name_exact,0.95,7771,Innsbruck (Austria),אינסברוק (אוסטריה),,
U1122,אינסטיטוט,,,,,1,venues,no_match,,0.0,,,,,
U1123,אינסטיטוט פאַר יידישער דערצואונג,,,,,1,venues,no_match,,0.0,,,,,
U1124,אינסטיטוט פֿאַר יידישער דערציאונג,,,,,1,venues,no_match,,0.0,,,,,
U1125,אינסטיטיט פֿאַר יידישער דערציאונג,,,,,1,venues,no_match,,0.0,,,,,
U1126,איסט סיידער נאַציאָנאַל-ראָדיקאַלע שול,,,,,1,venues,no_match,,0.0,,,,,
U1127,איסט קאַסינאָ טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1128,איסטהעם מענערפּאַרק בית-עולם,,,,,1,place,no_match,,0.0,,,,,
U1129,איסטהעם-בית עולם,,,,,1,place,no_match,,0.0,,,,,
U1130,איעווער גוב.,,,,,1,province,no_match,,0.0,,,,,
U1131,איפט,,,,,1,venues,no_match,,0.0,,,,,
U1132,איקוט,,,,,1,venues,no_match,,0.0,,,,,
U1133,איראַן פּריפּעריטאָרי סקול,,,,,1,venues,no_match,,0.0,,,,,
U1134,אלטשעווסק,,,,,1,settlements,no_match,,0.0,,,,,
U1135,אליקא,,,,,1,place,name_exact,name_exact,0.95,1645,Olyka (Ukraine),אוליקה (אוקראינה),,
U1136,אסתר רחל קאמינסקאַס טרופּע,,,,,1,venues,no_match,,0.0,,,,,
U1137,אפריקע,,,,,1,countries,fuzzy,fuzzy,0.6,,,,,17743|1587|1589|4112|69808
U1138,ארטייקער גרויסער כאָר-שול,,,,,1,venues,no_match,,0.0,,,,,
U1139,ארטש סטריט טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1140,ארטש סטריט טעאטער,,,,,1,venues,no_match,,0.0,,,,,
U1141,ארטש סטריט טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1142,ארטש סטריט-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1143,ארטש סטריט-טעאטער,,,,,1,venues,no_match,,0.0,,,,,
U1144,ארטש. סטריט-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1145,ב'א,,,,,1,settlements,no_match,,0.0,,,,,
U1146,ב'אַ,,,,,1,settlements,no_match,,0.0,,,,,
U1147,ב. א.,Buenos Aires,Q1486,,,1,settlements,name_exact,wikidata,0.99,510,Buenos Aires (Argentina),בואנוס איירס (ארגנטינה),,
U1148,בּוּקאַרעסט,,,,,1,settlements,name_exact,name_exact,0.95,656,Bucharest (Romania),בוקרסט (רומניה),,
U1149,בּויערי,,,,,1,addresses,no_match,,0.0,,,,,
U1150,בּוכהאַנדלונג,,,,,1,venues,no_match,,0.0,,,,,
U1151,בּוקאַרעסטער,,,,,1,venues,fuzzy,fuzzy,0.75,,,,,656
U1152,בּיי דער פּויליש-פּרייסישער גרענעץ,,,,,1,province,no_match,,0.0,,,,,
U1153,בּעסאַראַבּיע,,,,,1,province,fuzzy,fuzzy,0.667,,,,,1775
U1154,בּראָנקס-קונסט-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1155,בּרוּקלינער ליבּערטיטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1156,בּרוּקלינער ליריק-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1157,באַגאַטעלע,,,,,1,venues,no_match,,0.0,,,,,
U1158,באַוואָריע [טיי-הויז],,,,,1,venues,no_match,,0.0,,,,,
U1159,באַוועגלעכן יידישן מלוכהטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1160,באַווער,,,,,1,addresses,no_match,,0.0,,,,,
U1161,באַוערי,,,,,1,addresses,fuzzy,fuzzy,1.0,,,,,6656|7139
U1162,באַזעל,,,,,1,settlements,name_exact,name_exact,0.95,521,Basel (Switzerland),בזל (שווייץ),,
U1163,באַטאָשאַן,,,,,1,settlements,name_exact,name_exact,0.95,683,Botosani (Romania),בוטושן (רומניה),,
U1164,באַלטימאַר,,,,,1,settlements,name_exact,name_exact,0.95,515,Baltimore (Md.),בולטימור (מרילנד),,
U1165,"באַלטימאָרער „פאָלי טעאַטער""",,,,,1,venues,no_match,,0.0,,,,,
U1166,באַלטישן געגנט,,,,,1,venues,no_match,,0.0,,,,,
U1167,באַמבערג,,,,,1,settlements,fuzzy,fuzzy,1.0,,,,,141|76816|6940
U1168,באַמבערגער לאַגער,,,,,1,venues,no_match,,0.0,,,,,
U1169,באַנאַטעלאַ,,,,,1,venues,fuzzy,fuzzy,1.0,,,,,6558|88650
U1170,באַסטאָן ראָוד און 180טע סטריט,,,,,1,addresses,no_match,,0.0,,,,,
U1171,באַקוו,,,,,1,settlements,fuzzy,fuzzy,1.0,,,,,78472|26530|507
U1172,באַקוויער דיסטריקט,,,,,1,province,no_match,,0.0,,,,,
U1173,באַקווער,,,,,1,venues,no_match,,0.0,,,,,
U1174,באַקווער יידישן מלוכה-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1175,באַקי,,,,,1,settlements,fuzzy,fuzzy,1.0,,,,,71489|18427|81136
U1176,באַראַן הירש-שול,,,,,1,venues,no_match,,0.0,,,,,
U1177,באַראַק פֿון פּועלי ציוניסטישן קלוב,,,,,1,venues,no_match,,0.0,,,,,
U1178,באַראָן הירשס אַ קאָלאָניע,,,,,1,venues,no_match,,0.0,,,,,
U1179,באַראָן הירשס קאָלאָניעס,,,,,1,venues,no_match,,0.0,,,,,
U1180,באַרקאָוו,,,,,1,settlements,fuzzy,fuzzy,1.0,,,,,17274|8380
U1181,באָזעל,,,,,1,settlements,name_exact,name_exact,0.95,521,Basel (Switzerland),בזל (שווייץ),,
U1182,באָזעלער אוניווערזיטעט,,,,,1,venues,no_match,,0.0,,,,,
U1183,באָטאָשאן,,,,,1,settlements,name_exact,name_exact,0.95,683,Botosani (Romania),בוטושן (רומניה),,
U1184,באָכענסקע-גאָס,,,,,1,venues,no_match,,0.0,,,,,
U1185,באָלגאַראָוו-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1186,באָלגאַראָוואַ,,,,,1,venues,fuzzy,fuzzy,1.0,,,,,83698
U1187,באָלגאַראָווס טעאָטער,,,,,1,venues,no_match,,0.0,,,,,
U1188,באָלטאָ,,,,,1,settlements,name_exact,name_exact,0.95,21649,Balta (Ukraine),בלטה (אוקראינה),,
U1189,באָלטימאָרער,,,,,1,settlements,fuzzy,fuzzy,0.875,,,,,515
U1190,באָלטימאָרער פֿאָליטעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1191,באָלטע,,,,,1,settlements,fuzzy,fuzzy,1.0,,,,,21649|18584|19240|75340|16344
U1192,באָלעסלאַווסקיס דראַמאַטישער סטודיע,,,,,1,venues,no_match,,0.0,,,,,
U1193,באָלשאָי טעאַטר,,,,,1,venues,no_match,,0.0,,,,,
U1194,באָמבאַכס שענק,,,,,1,venues,no_match,,0.0,,,,,
U1195,באָסטאַנער יידישן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1196,באָסטאָן מיוזיק האָל,,,,,1,venues,no_match,,0.0,,,,,
U1197,באָסטאָן מיוזיק-האָל,,,,,1,venues,no_match,,0.0,,,,,
U1198,באָסטאָנע יידישן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1199,באָסטאָנער יידישן טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1200,באָסטאָנער נרענד-אָפּערע-הויז,,,,,1,venues,no_match,,0.0,,,,,
U1201,באָסלעוו,,,,,1,settlements,no_match,,0.0,,,,,
U1202,באָסקאָוויץ,,,,,1,settlements,no_match,,0.0,,,,,
U1203,באָר-שול,,,,,1,venues,no_match,,0.0,,,,,
U1204,באָראַ פּאַרק,,,,,1,settlements,fuzzy,fuzzy,1.0,,,,,16527
U1205,באָראָ-פּאַרק,,,,,1,settlements,no_match,,0.0,,,,,
U1206,באָראָכאָוו-היים,,,,,1,venues,no_match,,0.0,,,,,
U1207,באָראָן הירש-שול,,,,,1,venues,no_match,,0.0,,,,,
U1208,באָפֿאָלאָ,,,,,1,settlements,no_match,,0.0,,,,,
U1209,באׁסטאָן,,,,,1,settlements,name_exact,name_exact,0.95,516,Boston (Mass.),בוסטון (מסצ'וסטס),,
U1210,באאליטק,,,,,1,place,no_match,,0.0,,,,,
U1211,באטשע הויז,,,,,1,venues,no_match,,0.0,,,,,
U1212,באנימאָלאָוואָווז,,,,,1,place,no_match,,0.0,,,,,
U1213,באקאו,,,,,1,settlements,no_match,,0.0,,,,,
U1214,בברדיטשוב,,,,,1,venues,fuzzy,fuzzy,0.857,,,,,571
U1215,בדפוס רי יצחק ראָטהער,,,,,1,venues,no_match,,0.0,,,,,
U1216,בוּענאָס-איירעס,,,,,1,settlements,name_exact,name_exact,0.95,510,Buenos Aires (Argentina),בואנוס איירס (ארגנטינה),,
U1217,בודאַפּעסט,,,,,1,settlements,name_exact,name_exact,0.95,513,Budapest (Hungary),בודפסט (הונגריה),,
U1218,בודאַפּעשט,,,,,1,settlements,name_exact,name_exact,0.95,513,Budapest (Hungary),בודפסט (הונגריה),,
U1219,בוטאַנטאן-בית עולם,,,,,1,place,no_match,,0.0,,,,,
U1220,בוטשאַטש,,,,,1,province,name_exact,name_exact,0.95,360,Buchach (Ukraine),בוצ'ץ' (אוקראינה),,
U1221,בויסק,,,,,1,settlements,name_exact,name_exact,0.95,16013,Bauska (Latvia),באוסקה (לטביה),,
U1222,בויער,,,,,1,addresses,no_match,,0.0,,,,,
U1223,בויערי און ריווינגטאָן סטריט,,,,,1,addresses,no_match,,0.0,,,,,
U1224,בויערי גאַרדען,,,,,1,venues,no_match,,0.0,,,,,
U1225,בוכהאַנדלונג שאַפּיראָ,,,,,1,venues,no_match,,0.0,,,,,
U1226,בוכהאָנדלונג,,,,,1,venues,no_match,,0.0,,,,,
U1227,בוכענוואָלד,,,,,1,place,no_match,,0.0,,,,,
U1228,בוכענסקאַ,,,,,1,addresses,no_match,,0.0,,,,,
U1229,בולאַנטאַנער יידישן בית עולם,,,,,1,place,no_match,,0.0,,,,,
U1230,בולגאָריע,,,,,1,countries,fuzzy,fuzzy,1.0,,,,,525|71746|3383|9368
U1231,בונקער,,,,,1,venues,fuzzy,fuzzy,1.0,,,,,81756
U1232,בוען יוננוויץ און בעזמאָן,,,,,1,venues,no_match,,0.0,,,,,
U1233,בוענאָס אַיירעס,,,,,1,settlements,name_exact,name_exact,0.95,510,Buenos Aires (Argentina),בואנוס איירס (ארגנטינה),,
U1234,בוענאָס אַרעס,,,,,1,settlements,fuzzy,fuzzy,1.0,,,,,70597|7921|9397|510
U1235,בוענאָס-אַרעס,,,,,1,settlements,no_match,,0.0,,,,,
U1236,בוענאָס-איידעס,,,,,1,settlements,fuzzy,fuzzy,0.615,,,,,510
U1237,בוקאַווינע,,,,,1,province,fuzzy,fuzzy,0.75,,,,,3056
U1238,בוקאַרעסטער זשיגניצא,,,,,1,venues,no_match,,0.0,,,,,
U1239,בוקאַרעסטער רעפאָרם-טעמפּל,,,,,1,venues,no_match,,0.0,,,,,
U1240,בוקאַרעשטער אינסטיטוט פֿאַר טעאַַטער און קינאָ,,,,,1,venues,no_match,,0.0,,,,,
U1241,"בוקאַרעשטער בית עולם „פילענטראָפּיע""",,,,,1,place,no_match,,0.0,,,,,
U1242,בוקאַרעשטער יידישן מלוכה-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1243,בורג-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1244,בורג-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1245,בושוויק און דזשאָמייקאַ עוועניו,,,,,1,addresses,no_match,,0.0,,,,,
U1246,ביאַליסטאָקער,,,,,1,settlements,fuzzy,fuzzy,0.778,,,,,523
U1247,ביאַליסטאָקער גימנאַזיע,,,,,1,venues,no_match,,0.0,,,,,
U1248,ביאַליסטאָקער געגנט,,,,,1,province,no_match,,0.0,,,,,
U1249,ביאַליסטאָקער יידישן מלוכה-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1250,ביאַליסטאָקער יידישע מלוכה-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1251,ביאָליסטאָק,,,,,1,settlements,name_exact,name_exact,0.95,523,Białystok (Poland),ביאליסטוק (פולין),,
U1252,ביאלאַ פּאָדלאַסקאַ,,,,,1,settlements,no_match,,0.0,,,,,
U1253,ביבליאָטעק,,,,,1,venues,no_match,,0.0,,,,,
U1254,"ביבליאָטעק פון „קאָלעדזש פֿאַר דזשואיש סטאַדיס""",,,,,1,venues,no_match,,0.0,,,,,
U1255,בידזשן-טעאַטער,,,,,1,venues,no_match,,0.0,,,,,
U1256,ביום גאָלדענען ווידער,,,,,1,venues,no_match,,0.0,,,,,
