unlinked_id,label_yi,label_en,qid,lat,lon,occurrences,fields
U3868,קעסלערס סעקאַנד-עוועניו-טעאַטער,,,,,1,venues
U3869,קעסלערס סעקאַנד-עוועניו-טעאַטער,,,,,1,venues
U3870,קעסלערס סעקאַנדגעוועניו-טעאַטער,,,,,1,venues
U3871,קעסלערס סעקאָנד עוועניו טעאַטער,,,,,1,venues
U3872,קעסלערס סעקאָנד עוועניו טעאַטער,,,,,1,venues
U3873,קעסלערס סעקאָנד עוועניו-טעאַטער,,,,,1,venues
U3874,קעסלערס סעקאָנד עוועניו-טעאַטער,,,,,1,venues
U3875,קעסלערס סעקאָנד-עוועניו-טעאַטער,,,,,1,venues
U3876,קעסלערס סעקאנד-עוועניו-טעאַטער,,,,,1,venues
U3877,קעסלערס רוף-גאַרדן,,,,,1,venues
U3878,קעסלערס רוף-גאָרדען,,,,,1,venues
U3879,קעפּיטאַל,,,,,1,venues
U3880,קעפּיטל טעאַטער,,,,,1,venues
U3881,קעשנעוו,,,,,1,settlements
U3882,קעשענ. גוב.,,,,,1,province
U3883,קעשענעווער,,,,,1,settlements
U3884,קעשענעווער גימנאַזיע,,,,,1,venues
U3885,קעשענער,,,,,1,settlements
U3886,קראַוויעצקאַ דריי,,,,,1,addresses
U3887,קראַקאָווע,,,,,1,settlements
U3888,קראָון הייטס ישיבה,,,,,1,venues
U3889,"קראָלעווצער באַצירק, טשערניגאָווער גוב.",,,,,1,province
U3890,קראָנשטאַט,,,,,1,settlements
U3891,קראָסנאַדאַרער געגנט,,,,,1,province
U3892,קראָקאַווע,,,,,1,settlements
U3893,קראָקעווער,,,,,1,venues
U3894,קראָקעווער אוניווערזיטעט,,,,,1,venues
U3895,קראָקעווער געטאָ,,,,,1,place
U3896,קראָקעווער יידישן געזעלשאַפטלעכן טעאַטער,,,,,1,venues
U3897,קראָקעווער יידישן געזעלשאַפֿטלעכן טעאַטער,,,,,1,venues
U3898,קראָקעווער יידישן טעאַטער,,,,,1,venues
U3899,קראָקעווער יידישע טעאַטער-געזעלשאַפט,,,,,1,venues
U3900,קראָקעווער פּוילישע דראַמאַטישע שול,,,,,1,venues
U3901,קראָקעווער שטאָט-טעאַטער,,,,,1,venues
U3902,קראקא,,,,,1,settlements
U3903,קראקע,,,,,1,settlements
U3904,קרוינישע פאָלקס-שול,,,,,1,venues
U3905,קרולעווסקאַ,,,,,1,venues
U3906,קרולעווסקע גאָס,,,,,1,addresses
U3907,קרושנעוויץ,,,,,1,settlements
U3908,קריוואָי-ראָג,,,,,1,settlements
U3909,קריוואָיראָג,,,,,1,settlements
U3910,קריכטעל-פּאַלאַס,,,,,1,venues
U3911,קרילאָווס טרופּע,,,,,1,venues
U3912,קרימער ראַיאָן,,,,,1,place
U3913,קרינסקי שולע,,,,,1,venues
U3914,קרינסקיס פרויען-גימנאַזיע,,,,,1,venues
U3915,קריסטאָל פּאַלאַס,,,,,1,venues
U3916,קרית אונו,,,,,1,settlements
U3917,קרית גת,,,,,1,settlements
U3918,קרית שאַול,,,,,1,place
U3919,קרית-ביאליק,,,,,1,settlements
U3920,קרעדיטאָווע,,,,,1,addresses
U3921,קרעטשמע,,,,,1,venues
U3922,קרעמאַטאָריום,,,,,1,place
U3923,קרעמאַטאָריע,,,,,1,place
U3924,"קרעמענטשוגער אויעזד, כערסאָנער גוב.",,,,,1,province
U3925,קרעמענשטוג,,,,,1,settlements
U3926,קרעסאָווער גאַס,,,,,1,addresses
U3927,קרקע,,,,,1,venues
U3928,ר' איטשעלעס ישיבה,,,,,1,venues
U3929,ר' נח ריינעסעס שפּייכלער,,,,,1,venues
U3930,ראַדאָמיסל,,,,,1,settlements
U3931,ראַדאָמער געגנט,,,,,1,province
U3932,ראַדאָשקאָוויטש,,,,,1,place
U3933,ראַדזימין,,,,,1,settlements
U3934,ראַדיאָ,,,,,1,venues
U3935,ראַדין,,,,,1,settlements
U3936,ראַטנפאַרבאַנד,,,,,1,countries
U3937,ראַטנפֿאַרבאַנד,,,,,1,countries
U3938,ראַטשעסטער,,,,,1,settlements
U3939,ראָבינער-שול,,,,,1,venues
U3940,ראָד. גוב.,,,,,1,province
U3941,ראָדאָמער גוב.,,,,,1,province
U3942,ראָדין,,,,,1,settlements
U3943,ראָוונע לוצק-קאָוול,,,,,1,settlements
U3944,ראָוונער געגנט,,,,,1,province
U3945,ראָזאָריאַ,,,,,1,settlements
U3946,ראָזע זילבערט טעאַטער [האָפּקינסאָן],,,,,1,venues
U3947,ראָזענקראַנץ-שריפטזעצער,,,,,1,venues
U3948,ראָטשילד שפּיטאָל,,,,,1,place
U3949,ראָטשילדס מושב זקנים,,,,,1,venues
U3950,ראָטשעסטער,,,,,1,province
U3951,ראָיאַל טעאַטער,,,,,1,venues
U3952,ראָיאַל-טעאַטער,,,,,1,venues
U3953,ראָיאַל-קאָוּרט-טעאַטער,,,,,1,venues
U3954,ראָיאָל,,,,,1,venues
U3955,ראָיאָל טעאַטער,,,,,1,venues
U3956,ראָלאַנד בינע,,,,,1,venues
U3957,ראָלאַנד טעאַטער,,,,,1,venues
U3958,ראָלאַנד-טעאַ טער,,,,,1,venues
U3959,ראָסיין,,,,,1,settlements
U3960,ראָפּעלן,,,,,1,venues
U3961,ראָר. גוב.,,,,,1,province
U3962,ראדאָמער גוב.,,,,,1,province
U3963,ראוד איילאַנד,,,,,1,province
U3964,ראטשעסטער,,,,,1,settlements
U3965,ראמייליס ישיבה,,,,,1,venues
U3966,ראמיילעס ישיבה,,,,,1,venues
U3967,ראמיילעס קלויז,,,,,1,venues
U3968,רוּמעניע,,,,,1,countries
U3969,רוטיניאַ,,,,,1,place
U3970,רוטשבאַראַ ביי סענדוויטש,,,,,1,settlements
U3971,רוימער אוגיווערזיטעט,,,,,1,venues
U3972,רומבולער וועלדל,,,,,1,place
U3973,רומבילער וואַלד,,,,,1,place
U3974,רומעיע,,,,,1,country
U3975,רומעניאַ אָפּערן-הויז,,,,,1,venues
U3976,רומעניע אָפּערןהויז,,,,,1,venues
U3977,רומעניע אָפּערע האָוז,,,,,1,venues
U3978,רומעניע אָפּערע הויז,,,,,1,venues
U3979,רומעניע-אָפּעראָ-הוין,,,,,1,venues
U3980,רומעניען אָפּערע האָוז,,,,,1,venues
U3981,רומעניען אָפּערע האוז,,,,,1,venues
U3982,רומעניען אָפּערע הויז,,,,,1,venues
U3983,רומענישן אָפּערע-הויז,,,,,1,venues
U3984,רומענישן אָפּערעטעאַטער,,,,,1,venues
U3985,רומענישן יידישן טעאַטער,,,,,1,venues
U3986,רומענישן נאַציאָנאַל-טעאַטער,,,,,1,venues
U3987,רומענישן נאַציאָנאַלן טעאַטער,,,,,1,venues
U3988,רומענישן נאָציאָנאָל טעאַטער,,,,,1,venues
U3989,רומענישער צייטונג,,,,,1,venues
U3990,רוסיש-יידישן אַרבעטער-קלוב,,,,,1,venues
U3991,רוסיש-ליטע,,,,,1,province
U3992,רוסיש-קירכלעכע פֿאָלקסשול,,,,,1,venues
U3993,רוסישליטע,,,,,1,province
U3994,רוסישן אָפּערע-טעאַטער,,,,,1,venues
U3995,רוסישן טעאַטער פאַר דער רויטער אַרמעע,,,,,1,venues
U3996,רוסישן מאַרינסקי-טעאַטער,,,,,1,venues
U3997,רוסישן רעגירונגס-טעאַטער,,,,,1,venues
U3998,רוסישן שטאָט-טעאַטער,,,,,1,venues
U3999,רוסישע דראָמאָטישע טעאַטער,,,,,1,venues
U4000,רוסישע טעאַטער,,,,,1,venues
U4001,רוסישע טעאַטער-שול,,,,,1,venues
U4002,רוסישע פאָלקס-שול,,,,,1,venues
U4003,רוסישער אָפּערעטעס טרופּע פֿון נאָוויקאָוו,,,,,1,venues
U4004,רוסישער אָפערעטן-טרופּע,,,,,1,venues
U4005,רוסישער גאַס,,,,,1,addresses
U4006,רוסישער וואַנדער-טרופּע,,,,,1,venues
U4007,רוסישער טרופּע,,,,,1,venues
U4008,רוסישער טרופּע פֿון וולאַסאָוו,,,,,1,venues
U4009,רוסישער טרופּע פֿון קאָזאַנצאָוו,,,,,1,venues
U4010,רוסישער קאָמערץ-שול,,,,,1,venues
U4011,רוסישער רעאַל-שול,,,,,1,venues
U4012,רוסישער שול,,,,,1,venues
U4013,רוסלאַנד אָדער רומעניע,,,,,1,place
U4014,רוף-גאַרדן,,,,,1,venues
U4015,רוף-גאָרדען,,,,,1,venues
U4016,רוף-גארדן פֿון סעקאַנד-עוועניו-טעאַטער,,,,,1,venues
U4017,רושלאַנד,,,,,1,countries
U4018,רזשעשאָוו,,,,,1,settlements
U4019,רי לאנקרי 42,,,,,1,addresses
U4020,ריאָ,,,,,1,settlements
U4021,ריאָ דע זשענייראָ,,,,,1,settlements
U4022,ריאָ-דע-זשענייראָ,,,,,1,settlements
U4023,ריגער יידישן געזעלשאַפֿטלעכן טעאַטער,,,,,1,venues
U4024,ריגער יידישן טעאַטער,,,,,1,venues
U4025,ריגער יידישן טעאַטער,,,,,1,venues
U4026,ריגער יידישן קאָמעדיע און אָפּערעטעס-טעאַטער,,,,,1,venues
U4027,ריגער מלוכה-טעאַטער,,,,,1,venues
U4028,ריגער פאָרשטאָט — מאָסקווער פאָרשטאָט,,,,,1,venues
U4029,ריגער קאָמעדיע און אָפּערעטן-טעאַטער,,,,,1,venues
U4030,ריגער רעאַל-שול,,,,,1,venues
U4031,ריגער פֿאַרלאָג,,,,,1,venues
U4032,ריווערסייד דרייוו בית עולם,,,,,1,place
U4033,"ריטשמאַנד, סטעטען איילאַנד",,,,,1,settlements
U4034,רייטשער כאָר-שול,,,,,1,venues
U4035,ריכבאַך,,,,,1,settlements
U4036,רימאַרסקע גאַס,,,,,1,addresses
U4037,רינג טעאַטער,,,,,1,venues
U4038,רינג-טעאָטער,,,,,1,venues
U4039,רינג-טעאַטער,,,,,1,venues
U4040,רישיעלעווסקאָ גאָס,,,,,1,addresses
U4041,רישעלעווסקא גאָס,,,,,1,addresses
U4042,רישעלעווסקאַ גאַס,,,,,1,addresses
U4043,"רמב""סס טעמפּל",,,,,1,venues
U4044,רעאַלשול,,,,,1,venues
U4045,רעגירונגס-אָפּערע,,,,,1,venues
U4046,"רעדאַקציע פון „פאַרווערטס""",,,,,1,venues
U4047,"רעדאַקציע פֿון „טאָג""",,,,,1,venues
U4048,רעדאקציע,,,,,1,venues
U4049,רעוועל,,,,,1,settlements
U4050,רעזשיצע,,,,,1,settlements
U4051,רעזשיצער קרייז,,,,,1,province
U4052,רעמיקאַט,,,,,1,venues
U4053,רעמעסלעגני קלוב,,,,,1,venues
U4054,רעמעסלעני קלוב,,,,,1,venues
U4055,רעמעסלענני קלוב,,,,,1,venues
U4056,רענד-טעאַטער,,,,,1,venues
U4057,רענד-סקול-זאָל,,,,,1,venues
U4058,רעסטאָראַן ביי דאָוויד לייטנער,,,,,1,venues
U4059,רעסטאָראַן פֿון דוד קישקע,,,,,1,venues
U4060,רעסטאָראָן ברייער,,,,,1,venues
U4061,רעקלאַם,,,,,1,venues
U4062,רעקלאַם-טעאַטער,,,,,1,venues
U4063,רעשע,,,,,1,settlements
U4064,שאַוולער קרייז,,,,,1,province
U4065,שאַוועל,,,,,1,settlements
U4066,שאַטע דע פלאָר,,,,,1,venues
U4067,שאַמוט-טעאַטער,,,,,1,venues
U4068,שאַנטאַנען,,,,,1,venues
U4069,שאַנכיי,,,,,1,settlements
U4070,שאַנס עליזע,,,,,1,addresses
U4071,שאַנס-עליזע,,,,,1,venues
U4072,שאַפּ,,,,,1,venues
U4073,שאָמשי מולאַטאַ טעאַטער,,,,,1,venues
U4074,שאָפּ,,,,,1,venues
U4075,שאָרלאַטענבורג,,,,,1,settlements
U4076,שובערט-טעאַטער,,,,,1,venues
U4077,שוואַרץ יידישן קונסטטעאַטער,,,,,1,venues
U4078,שוואַרץס יידישן קונסט-טעאַטער,,,,,1,venues
U4079,שוואָרץס קונסט-טעאַטער,,,,,1,venues
U4080,שוואָרץס קונסט-טעאַטער,,,,,1,venues
U4081,שוואָרצמאָזס שטאָטישער שול,,,,,1,venues
U4082,שוישפּילער-שול,,,,,1,venues
U4083,שול אויף רישעלעווסקאַ גאַס,,,,,1,venues
U4084,שול און בוך,,,,,1,venues
U4085,שול „בלאַט',,,,,1,venues
U4086,שולמית,,,,,1,venues
U4087,שטאַטישן אוניווערזיטעט,,,,,1,venues
U4088,שטאַטישע שול,,,,,1,venues
U4089,"שטאָט-ביבליאָטעק ""שער ציון“",,,,,1,venues
U4090,שטאָט-זאָל,,,,,1,venues
U4091,שטאָט-ראָט,,,,,1,venues
U4092,שטאָטישן טעאַטער,,,,,1,venues
U4093,שטאָטישע רעגירונגס-שול,,,,,1,venues
U4094,שטערנס קאָנסערוואַטאָריום,,,,,1,venues
U4095,שטראַספאָגעלן,,,,,1,venues
U4096,שילער טעאַטער,,,,,1,venues
U4097,שיקאַגאָ היבריו אינסטיטוט,,,,,1,venues
U4098,שיקאַגער אַרבעטער קולטור ליעג,,,,,1,venues
U4099,שיקאַגער נאָרוועגישן קלוב,,,,,1,venues
U4100,שיקאַגער עמפּייר-טעאַטער,,,,,1,venues
U4101,שיקאַגער פּאוויליאָן-טעאַטער,,,,,1,venues
U4102,שיקאגאָ,,,,,1,settlements
U4103,שירווינטס אַפּטייק,,,,,1,venues
U4104,שלום עליכם פֿאָלקספאָנד,,,,,1,venues
U4105,שלום שייקעלס גאָרטן,,,,,1,venues
U4106,שלום-עליכם-שול,,,,,1,venues
U4107,שלעגעלס האָל,,,,,1,venues
U4108,שמעון מאַרקס גערטנדל,,,,,1,venues
U4109,שמעון מאַרקס גערטנדעל,,,,,1,venues
U4110,שמעון מאָרקס זומער-גאַרטן,,,,,1,venues
U4111,שניידערשער שול,,,,,1,venues
U4112,שניצערס קונסט-טעאַטער,,,,,1,venues
U4113,שעדל. גוב.,,,,,1,province
U4114,שעדלעצער גוב,,,,,1,province
U4115,שעדלעצער קרייז,,,,,1,province
U4116,שעמבערג-דאַוטמערגען,,,,,1,place
U4117,שענק,,,,,1,venues
U4118,שענק פֿון אָדאָלף ליפשיץ,,,,,1,venues
U4119,שענקן און אַכסניות,,,,,1,venues
U4120,שערי צדק,,,,,1,venues
U4121,שרייבער-היים,,,,,1,venues
U4122,שריין אוידיטאָריע,,,,,1,venues
U4123,תּל-אָבֿיבֿ,,,,,1,settlements
U4124,תיאטרון עברי,,,,,1,venues
U4125,תל-אָביב,,,,,1,settlements
U4126,תל-ביב,,,,,1,place
U4127,תלמוד-תורה,,,,,1,venues
U4128,תלמודתורה,,,,,1,venues
U4129,תפיסה,,,,,1,place
U4130,תרבות-שול,,,,,1,venues
U4131,״באַגאַטעלאַ״,,,,,1,venues
U4132,״ליריק״-טעאַטער,,,,,1,venues
U4133,״עלדאָראַדאָ״,,,,,1,venues
U4134,״צענטראַל״-טעאַטער,,,,,1,venues
U4135,„12-טע סטריט“,,,,,1,venues
U4136,„אַמבו“-טעאַטער,,,,,1,venues
U4137,„אַמעריקען טעאַטער“,,,,,1,venues
U4138,„אַמפיאָן“ טעאַטער,,,,,1,venues
U4139,„אַנדערסאָן טעאַטער“,,,,,1,venues
U4140,"„אַראַראַט""-טעאַטער",,,,,1,venues
U4141,"„אַרט""-טעאַטער",,,,,1,venues
U4142,"„אַרטעף""-טעאַטער",,,,,1,venues
U4143,"„אַרטש סטריט""-טעאַטער",,,,,1,venues
U4144,"„אַררט""",,,,,1,venues
U4145,„אידישע צייטונג“,,,,,1,venues
U4146,"„אינטימייט""-טעאַטער",,,,,1,venues
U4147,"„באַגאַטעלאַ""-טעאַטער",,,,,1,venues
U4148,"„גאַרדען""טעאַטער",,,,,1,venues
U4149,„גאַרדען-טעאַטער,,,,,1,venues
U4150,"„גיבסאָן""-טעאַטער",,,,,1,venues
U4151,"„געטי""-טעאַטער",,,,,1,venues
U4152,"„גראָסער-קלוב""",,,,,1,venues
U4153,„גרויסעס טעאַטער“,,,,,1,venues
U4154,"„גרענד אָפּערע הויז""",,,,,1,venues
U4155,„גרענד טעאַטער“,,,,,1,venues
U4156,"„גרענד פאליי""",,,,,1,venues
U4157,"„גרענד""-טעאַטער",,,,,1,venues
U4158,"„דאָגלעס""-טעאַטער",,,,,1,venues
U4159,„די יידישע וועלט“,,,,,1,venues
U4160,„דער אידישער קוריער“,,,,,1,venues
U4161,„דראַמאַטיק האָל“,,,,,1,venues
U4162,"„דראַמקרייז מ. ווינטשעווסקי""",,,,,1,venues
U4163,„דרולילעין“,,,,,1,venues
U4164,„דריטן סטריט טעאַטער“,,,,,1,venues
U4165,"„האָופּ""-טעאַטער",,,,,1,venues
U4166,"„האָפּקינסאָן""-טעאַטער",,,,,1,venues
U4167,„האָפּקינסאָן-טעאַטער,,,,,1,venues
U4168,"„הזמיר""",,,,,1,venues
U4169,"„ווילנער טרופּע""",,,,,1,venues
U4170,"„ווינדזאָר""-טעאַטער",,,,,1,venues
U4171,"„ווינדזאָר""-טעאָ טער",,,,,1,venues
U4172,"„ווינדזאָר""-טעאַטער",,,,,1,venues
U4173,"„ווענוס""",,,,,1,venues
U4174,"„ווענוס""-טעאַטער",,,,,1,venues
U4175,"„וושעכניצא""",,,,,1,venues
U4176,"„זשיגניצאַ""",,,,,1,venues
U4177,"„זשיגניצע""-טעאַטער",,,,,1,venues
U4178,„זשיגניצע“,,,,,1,venues
U4179,„טאַליאַ-טעאַטער“,,,,,1,venues
U4180,"„טאָליאַ""-טעאַטער",,,,,1,venues
U4181,"„טאליאַ""-טעאַטער",,,,,1,venues
U4182,„טעאַטער-צייטונג“,,,,,1,venues
U4183,"„כפר חבד""",,,,,1,venues
U4184,„ליבערטי טעאַטער“,,,,,1,venues
U4185,"„ליפּצין""-טעאַטער",,,,,1,venues
U4186,"„ליריק""-טעאַטער",,,,,1,venues
U4187,"„לענאָקס""-טעאַטער",,,,,1,venues
U4188,„לענאָקס-טעאַטער“,,,,,1,venues
U4189,"„מאַרינסקי""-טעאַטער",,,,,1,venues
U4190,"„מאַרינסקי""-טעאַטער",,,,,1,venues
U4191,"„מאָונט מאָריס""-טעאַטער",,,,,1,venues
U4192,"„מאָנהעטן לייסעום""-טעאַטער",,,,,1,venues
